'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	9	0	755.5	9	0.9900990099009901	755.5	4	0.44004400440044006	6.5	0	0.0	3.0	909	100.0	3.0	909	100.0
login	9	1	2266.5	0	0.0	2266.5	5	0.5500550055005501	19.5	0	0.0	9.0	0	0.0	9.0	0	0.0
login	9	2	3777.5	9	0.9900990099009901	3777.5	1	0.11001100110011001	32.5	0	0.0	15.0	0	0.0	15.0	0	0.0
login	9	3	5288.5	0	0.0	5288.5	8	0.8800880088008801	45.5	0	0.0	21.0	0	0.0	21.0	0	0.0
login	9	4	6799.5	9	0.9900990099009901	6799.5	3	0.33003300330033003	58.5	0	0.0	27.0	0	0.0	27.0	0	0.0
login	9	5	8310.5	6	0.6600660066006601	8310.5	6	0.6600660066006601	71.5	0	0.0	33.0	0	0.0	33.0	0	0.0
login	9	6	9821.5	3	0.33003300330033003	9821.5	4	0.44004400440044006	84.5	0	0.0	39.0	0	0.0	39.0	0	0.0
login	9	7	11332.5	0	0.0	11332.5	5	0.5500550055005501	97.5	0	0.0	45.0	0	0.0	45.0	0	0.0
login	9	8	12843.5	9	0.9900990099009901	12843.5	4	0.44004400440044006	110.5	0	0.0	51.0	0	0.0	51.0	0	0.0
login	9	9	14354.5	0	0.0	14354.5	5	0.5500550055005501	123.5	0	0.0	57.0	0	0.0	57.0	0	0.0
login	9	10	15865.5	9	0.9900990099009901	15865.5	4	0.44004400440044006	136.5	0	0.0	63.0	0	0.0	63.0	0	0.0
login	9	11	17376.5	0	0.0	17376.5	5	0.5500550055005501	149.5	0	0.0	69.0	0	0.0	69.0	0	0.0
login	9	12	18887.5	9	0.9900990099009901	18887.5	4	0.44004400440044006	162.5	0	0.0	75.0	0	0.0	75.0	0	0.0
login	9	13	20398.5	0	0.0	20398.5	5	0.5500550055005501	175.5	0	0.0	81.0	0	0.0	81.0	0	0.0
login	9	14	21909.5	9	0.9900990099009901	21909.5	4	0.44004400440044006	188.5	0	0.0	87.0	0	0.0	87.0	0	0.0
login	9	15	23420.5	0	0.0	23420.5	5	0.5500550055005501	201.5	0	0.0	93.0	0	0.0	93.0	0	0.0
login	9	16	24931.5	9	0.9900990099009901	24931.5	3	0.33003300330033003	214.5	0	0.0	99.0	0	0.0	99.0	0	0.0
login	9	17	26442.5	0	0.0	26442.5	6	0.6600660066006601	227.5	0	0.0	105.0	0	0.0	105.0	0	0.0
login	9	18	27953.5	9	0.9900990099009901	27953.5	2	0.22002200220022003	240.5	0	0.0	111.0	0	0.0	111.0	0	0.0
login	9	19	29464.5	0	0.0	29464.5	7	0.7700770077007701	253.5	0	0.0	117.0	0	0.0	117.0	0	0.0
login	9	20	30975.5	9	0.9900990099009901	30975.5	3	0.33003300330033003	266.5	0	0.0	123.0	0	0.0	123.0	0	0.0
login	9	21	32486.5	0	0.0	32486.5	6	0.6600660066006601	279.5	0	0.0	129.0	0	0.0	129.0	0	0.0
login	9	22	33997.5	9	0.9900990099009901	33997.5	1	0.11001100110011001	292.5	1	0.11001100110011001	135.0	0	0.0	135.0	0	0.0
login	9	23	35508.5	0	0.0	35508.5	8	0.8800880088008801	305.5	1	0.11001100110011001	141.0	0	0.0	141.0	0	0.0
login	9	24	37019.5	9	0.9900990099009901	37019.5	1	0.11001100110011001	318.5	1	0.11001100110011001	147.0	0	0.0	147.0	0	0.0
login	9	25	38530.5	0	0.0	38530.5	8	0.8800880088008801	331.5	0	0.0	153.0	0	0.0	153.0	0	0.0
login	9	26	40041.5	9	0.9900990099009901	40041.5	1	0.11001100110011001	344.5	0	0.0	159.0	0	0.0	159.0	0	0.0
login	9	27	41552.5	0	0.0	41552.5	6	0.6600660066006601	357.5	0	0.0	165.0	0	0.0	165.0	0	0.0
login	9	28	43063.5	9	0.9900990099009901	43063.5	3	0.33003300330033003	370.5	0	0.0	171.0	0	0.0	171.0	0	0.0
login	9	29	44574.5	0	0.0	44574.5	8	0.8800880088008801	383.5	0	0.0	177.0	0	0.0	177.0	0	0.0
login	9	30	46085.5	9	0.9900990099009901	46085.5	3	0.33003300330033003	396.5	0	0.0	183.0	0	0.0	183.0	0	0.0
login	9	31	47596.5	0	0.0	47596.5	6	0.6600660066006601	409.5	3	0.33003300330033003	189.0	0	0.0	189.0	0	0.0
login	9	32	49107.5	9	0.9900990099009901	49107.5	1	0.11001100110011001	422.5	1	0.11001100110011001	195.0	0	0.0	195.0	0	0.0
login	9	33	50618.5	0	0.0	50618.5	8	0.8800880088008801	435.5	0	0.0	201.0	0	0.0	201.0	0	0.0
login	9	34	52129.5	9	0.9900990099009901	52129.5	0	0.0	448.5	0	0.0	207.0	0	0.0	207.0	0	0.0
login	9	35	53640.5	0	0.0	53640.5	8	0.8800880088008801	461.5	0	0.0	213.0	0	0.0	213.0	0	0.0
login	9	36	55151.5	9	0.9900990099009901	55151.5	1	0.11001100110011001	474.5	1	0.11001100110011001	219.0	0	0.0	219.0	0	0.0
login	9	37	56662.5	0	0.0	56662.5	6	0.6600660066006601	487.5	7	0.7700770077007701	225.0	0	0.0	225.0	0	0.0
login	9	38	58173.5	9	0.9900990099009901	58173.5	3	0.33003300330033003	500.5	5	0.5500550055005501	231.0	0	0.0	231.0	0	0.0
login	9	39	59684.5	0	0.0	59684.5	6	0.6600660066006601	513.5	1	0.11001100110011001	237.0	0	0.0	237.0	0	0.0
login	9	40	61195.5	9	0.9900990099009901	61195.5	3	0.33003300330033003	526.5	1	0.11001100110011001	243.0	0	0.0	243.0	0	0.0
login	9	41	62706.5	0	0.0	62706.5	4	0.44004400440044006	539.5	0	0.0	249.0	0	0.0	249.0	0	0.0
login	9	42	64217.5	8	0.8800880088008801	64217.5	5	0.5500550055005501	552.5	0	0.0	255.0	0	0.0	255.0	0	0.0
login	9	43	65728.5	1	0.11001100110011001	65728.5	6	0.6600660066006601	565.5	1	0.11001100110011001	261.0	0	0.0	261.0	0	0.0
login	9	44	67239.5	7	0.7700770077007701	67239.5	3	0.33003300330033003	578.5	3	0.33003300330033003	267.0	0	0.0	267.0	0	0.0
login	9	45	68750.5	2	0.22002200220022003	68750.5	7	0.7700770077007701	591.5	5	0.5500550055005501	273.0	0	0.0	273.0	0	0.0
login	9	46	70261.5	9	0.9900990099009901	70261.5	3	0.33003300330033003	604.5	4	0.44004400440044006	279.0	0	0.0	279.0	0	0.0
login	9	47	71772.5	0	0.0	71772.5	5	0.5500550055005501	617.5	2	0.22002200220022003	285.0	0	0.0	285.0	0	0.0
login	9	48	73283.5	9	0.9900990099009901	73283.5	4	0.44004400440044006	630.5	0	0.0	291.0	0	0.0	291.0	0	0.0
login	9	49	74794.5	0	0.0	74794.5	8	0.8800880088008801	643.5	0	0.0	297.0	0	0.0	297.0	0	0.0
login	9	50	76305.5	9	0.9900990099009901	76305.5	3	0.33003300330033003	656.5	0	0.0	303.0	0	0.0	303.0	0	0.0
login	9	51	77816.5	6	0.6600660066006601	77816.5	6	0.6600660066006601	669.5	1	0.11001100110011001	309.0	0	0.0	309.0	0	0.0
login	9	52	79327.5	3	0.33003300330033003	79327.5	4	0.44004400440044006	682.5	2	0.22002200220022003	315.0	0	0.0	315.0	0	0.0
login	9	53	80838.5	8	0.8800880088008801	80838.5	5	0.5500550055005501	695.5	3	0.33003300330033003	321.0	0	0.0	321.0	0	0.0
login	9	54	82349.5	1	0.11001100110011001	82349.5	4	0.44004400440044006	708.5	2	0.22002200220022003	327.0	0	0.0	327.0	0	0.0
login	9	55	83860.5	0	0.0	83860.5	5	0.5500550055005501	721.5	1	0.11001100110011001	333.0	0	0.0	333.0	0	0.0
login	9	56	85371.5	9	0.9900990099009901	85371.5	4	0.44004400440044006	734.5	0	0.0	339.0	0	0.0	339.0	0	0.0
login	9	57	86882.5	0	0.0	86882.5	5	0.5500550055005501	747.5	0	0.0	345.0	0	0.0	345.0	0	0.0
login	9	58	88393.5	9	0.9900990099009901	88393.5	4	0.44004400440044006	760.5	0	0.0	351.0	0	0.0	351.0	0	0.0
login	9	59	89904.5	0	0.0	89904.5	5	0.5500550055005501	773.5	4	0.44004400440044006	357.0	0	0.0	357.0	0	0.0
login	9	60	91415.5	9	0.9900990099009901	91415.5	4	0.44004400440044006	786.5	3	0.33003300330033003	363.0	0	0.0	363.0	0	0.0
login	9	61	92926.5	0	0.0	92926.5	5	0.5500550055005501	799.5	8	0.8800880088008801	369.0	0	0.0	369.0	0	0.0
login	9	62	94437.5	9	0.9900990099009901	94437.5	0	0.0	812.5	4	0.44004400440044006	375.0	0	0.0	375.0	0	0.0
login	9	63	95948.5	0	0.0	95948.5	8	0.8800880088008801	825.5	0	0.0	381.0	0	0.0	381.0	0	0.0
