'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	4	0	751.0	4	0.44692737430167595	751.0	4	0.44692737430167595	2.5	0	0.0	3.0	895	100.0	3.0	895	100.0
login	4	1	2253.0	5	0.5586592178770949	2253.0	4	0.44692737430167595	7.5	0	0.0	9.0	0	0.0	9.0	0	0.0
login	4	2	3755.0	5	0.5586592178770949	3755.0	5	0.5586592178770949	12.5	0	0.0	15.0	0	0.0	15.0	0	0.0
login	4	3	5257.0	5	0.5586592178770949	5257.0	5	0.5586592178770949	17.5	0	0.0	21.0	0	0.0	21.0	0	0.0
login	4	4	6759.0	5	0.5586592178770949	6759.0	6	0.6703910614525139	22.5	0	0.0	27.0	0	0.0	27.0	0	0.0
login	4	5	8261.0	4	0.44692737430167595	8261.0	4	0.44692737430167595	27.5	0	0.0	33.0	0	0.0	33.0	0	0.0
login	4	6	9763.0	6	0.6703910614525139	9763.0	5	0.5586592178770949	32.5	0	0.0	39.0	0	0.0	39.0	0	0.0
login	4	7	11265.0	5	0.5586592178770949	11265.0	5	0.5586592178770949	37.5	0	0.0	45.0	0	0.0	45.0	0	0.0
login	4	8	12767.0	5	0.5586592178770949	12767.0	4	0.44692737430167595	42.5	0	0.0	51.0	0	0.0	51.0	0	0.0
login	4	9	14269.0	4	0.44692737430167595	14269.0	5	0.5586592178770949	47.5	0	0.0	57.0	0	0.0	57.0	0	0.0
login	4	10	15771.0	4	0.44692737430167595	15771.0	5	0.5586592178770949	52.5	0	0.0	63.0	0	0.0	63.0	0	0.0
login	4	11	17273.0	4	0.44692737430167595	17273.0	4	0.44692737430167595	57.5	0	0.0	69.0	0	0.0	69.0	0	0.0
login	4	12	18775.0	5	0.5586592178770949	18775.0	4	0.44692737430167595	62.5	0	0.0	75.0	0	0.0	75.0	0	0.0
login	4	13	20277.0	5	0.5586592178770949	20277.0	6	0.6703910614525139	67.5	0	0.0	81.0	0	0.0	81.0	0	0.0
login	4	14	21779.0	4	0.44692737430167595	21779.0	4	0.44692737430167595	72.5	0	0.0	87.0	0	0.0	87.0	0	0.0
login	4	15	23281.0	4	0.44692737430167595	23281.0	3	0.33519553072625696	77.5	0	0.0	93.0	0	0.0	93.0	0	0.0
login	4	16	24783.0	5	0.5586592178770949	24783.0	4	0.44692737430167595	82.5	0	0.0	99.0	0	0.0	99.0	0	0.0
login	4	17	26285.0	4	0.44692737430167595	26285.0	4	0.44692737430167595	87.5	3	0.33519553072625696	105.0	0	0.0	105.0	0	0.0
login	4	18	27787.0	4	0.44692737430167595	27787.0	4	0.44692737430167595	92.5	3	0.33519553072625696	111.0	0	0.0	111.0	0	0.0
login	4	19	29289.0	5	0.5586592178770949	29289.0	5	0.5586592178770949	97.5	2	0.22346368715083798	117.0	0	0.0	117.0	0	0.0
login	4	20	30791.0	4	0.44692737430167595	30791.0	6	0.6703910614525139	102.5	2	0.22346368715083798	123.0	0	0.0	123.0	0	0.0
login	4	21	32293.0	5	0.5586592178770949	32293.0	4	0.44692737430167595	107.5	4	0.44692737430167595	129.0	0	0.0	129.0	0	0.0
login	4	22	33795.0	4	0.44692737430167595	33795.0	5	0.5586592178770949	112.5	5	0.5586592178770949	135.0	0	0.0	135.0	0	0.0
login	4	23	35297.0	5	0.5586592178770949	35297.0	4	0.44692737430167595	117.5	10	1.1173184357541899	141.0	0	0.0	141.0	0	0.0
login	4	24	36799.0	6	0.6703910614525139	36799.0	6	0.6703910614525139	122.5	10	1.1173184357541899	147.0	0	0.0	147.0	0	0.0
login	4	25	38301.0	5	0.5586592178770949	38301.0	5	0.5586592178770949	127.5	16	1.7877094972067038	153.0	0	0.0	153.0	0	0.0
login	4	26	39803.0	4	0.44692737430167595	39803.0	5	0.5586592178770949	132.5	16	1.7877094972067038	159.0	0	0.0	159.0	0	0.0
login	4	27	41305.0	5	0.5586592178770949	41305.0	4	0.44692737430167595	137.5	7	0.7821229050279329	165.0	0	0.0	165.0	0	0.0
login	4	28	42807.0	6	0.6703910614525139	42807.0	4	0.44692737430167595	142.5	9	1.005586592178771	171.0	0	0.0	171.0	0	0.0
login	4	29	44309.0	3	0.33519553072625696	44309.0	5	0.5586592178770949	147.5	12	1.3407821229050279	177.0	0	0.0	177.0	0	0.0
login	4	30	45811.0	6	0.6703910614525139	45811.0	5	0.5586592178770949	152.5	12	1.3407821229050279	183.0	0	0.0	183.0	0	0.0
login	4	31	47313.0	4	0.44692737430167595	47313.0	5	0.5586592178770949	157.5	10	1.1173184357541899	189.0	0	0.0	189.0	0	0.0
login	4	32	48815.0	4	0.44692737430167595	48815.0	5	0.5586592178770949	162.5	12	1.3407821229050279	195.0	0	0.0	195.0	0	0.0
login	4	33	50317.0	4	0.44692737430167595	50317.0	4	0.44692737430167595	167.5	8	0.8938547486033519	201.0	0	0.0	201.0	0	0.0
login	4	34	51819.0	4	0.44692737430167595	51819.0	4	0.44692737430167595	172.5	13	1.452513966480447	207.0	0	0.0	207.0	0	0.0
login	4	35	53321.0	4	0.44692737430167595	53321.0	4	0.44692737430167595	177.5	13	1.452513966480447	213.0	0	0.0	213.0	0	0.0
login	4	36	54823.0	6	0.6703910614525139	54823.0	4	0.44692737430167595	182.5	13	1.452513966480447	219.0	0	0.0	219.0	0	0.0
login	4	37	56325.0	4	0.44692737430167595	56325.0	6	0.6703910614525139	187.5	9	1.005586592178771	225.0	0	0.0	225.0	0	0.0
login	4	38	57827.0	4	0.44692737430167595	57827.0	4	0.44692737430167595	192.5	18	2.011173184357542	231.0	0	0.0	231.0	0	0.0
login	4	39	59329.0	4	0.44692737430167595	59329.0	4	0.44692737430167595	197.5	14	1.5642458100558658	237.0	0	0.0	237.0	0	0.0
login	4	40	60831.0	4	0.44692737430167595	60831.0	4	0.44692737430167595	202.5	21	2.346368715083799	243.0	0	0.0	243.0	0	0.0
login	4	41	62333.0	5	0.5586592178770949	62333.0	4	0.44692737430167595	207.5	14	1.5642458100558658	249.0	0	0.0	249.0	0	0.0
login	4	42	63835.0	5	0.5586592178770949	63835.0	4	0.44692737430167595	212.5	13	1.452513966480447	255.0	0	0.0	255.0	0	0.0
login	4	43	65337.0	4	0.44692737430167595	65337.0	4	0.44692737430167595	217.5	13	1.452513966480447	261.0	0	0.0	261.0	0	0.0
login	4	44	66839.0	4	0.44692737430167595	66839.0	4	0.44692737430167595	222.5	11	1.2290502793296088	267.0	0	0.0	267.0	0	0.0
login	4	45	68341.0	4	0.44692737430167595	68341.0	4	0.44692737430167595	227.5	7	0.7821229050279329	273.0	0	0.0	273.0	0	0.0
login	4	46	69843.0	4	0.44692737430167595	69843.0	4	0.44692737430167595	232.5	15	1.6759776536312847	279.0	0	0.0	279.0	0	0.0
login	4	47	71345.0	5	0.5586592178770949	71345.0	5	0.5586592178770949	237.5	6	0.6703910614525139	285.0	0	0.0	285.0	0	0.0
login	4	48	72847.0	5	0.5586592178770949	72847.0	6	0.6703910614525139	242.5	4	0.44692737430167595	291.0	0	0.0	291.0	0	0.0
login	4	49	74349.0	4	0.44692737430167595	74349.0	5	0.5586592178770949	247.5	11	1.2290502793296088	297.0	0	0.0	297.0	0	0.0
login	4	50	75851.0	5	0.5586592178770949	75851.0	4	0.44692737430167595	252.5	4	0.44692737430167595	303.0	0	0.0	303.0	0	0.0
login	4	51	77353.0	5	0.5586592178770949	77353.0	5	0.5586592178770949	257.5	5	0.5586592178770949	309.0	0	0.0	309.0	0	0.0
login	4	52	78855.0	4	0.44692737430167595	78855.0	5	0.5586592178770949	262.5	6	0.6703910614525139	315.0	0	0.0	315.0	0	0.0
login	4	53	80357.0	6	0.6703910614525139	80357.0	4	0.44692737430167595	267.5	6	0.6703910614525139	321.0	0	0.0	321.0	0	0.0
login	4	54	81859.0	3	0.33519553072625696	81859.0	4	0.44692737430167595	272.5	9	1.005586592178771	327.0	0	0.0	327.0	0	0.0
login	4	55	83361.0	5	0.5586592178770949	83361.0	6	0.6703910614525139	277.5	11	1.2290502793296088	333.0	0	0.0	333.0	0	0.0
login	4	56	84863.0	4	0.44692737430167595	84863.0	4	0.44692737430167595	282.5	18	2.011173184357542	339.0	0	0.0	339.0	0	0.0
login	4	57	86365.0	4	0.44692737430167595	86365.0	4	0.44692737430167595	287.5	16	1.7877094972067038	345.0	0	0.0	345.0	0	0.0
login	4	58	87867.0	4	0.44692737430167595	87867.0	4	0.44692737430167595	292.5	16	1.7877094972067038	351.0	0	0.0	351.0	0	0.0
login	4	59	89369.0	6	0.6703910614525139	89369.0	4	0.44692737430167595	297.5	14	1.5642458100558658	357.0	0	0.0	357.0	0	0.0
login	4	60	90871.0	5	0.5586592178770949	90871.0	4	0.44692737430167595	302.5	15	1.6759776536312847	363.0	0	0.0	363.0	0	0.0
login	4	61	92373.0	4	0.44692737430167595	92373.0	5	0.5586592178770949	307.5	12	1.3407821229050279	369.0	0	0.0	369.0	0	0.0
login	4	62	93875.0	4	0.44692737430167595	93875.0	4	0.44692737430167595	312.5	13	1.452513966480447	375.0	0	0.0	375.0	0	0.0
login	4	63	95377.0	4	0.44692737430167595	95377.0	4	0.44692737430167595	317.5	11	1.2290502793296088	381.0	0	0.0	381.0	0	0.0
login	4	64	96879.0	3	0.33519553072625696	96879.0	4	0.44692737430167595	322.5	18	2.011173184357542	387.0	0	0.0	387.0	0	0.0
login	4	65	98381.0	4	0.44692737430167595	98381.0	4	0.44692737430167595	327.5	4	0.44692737430167595	393.0	0	0.0	393.0	0	0.0
login	4	66	99883.0	5	0.5586592178770949	99883.0	6	0.6703910614525139	332.5	8	0.8938547486033519	399.0	0	0.0	399.0	0	0.0
login	4	67	101385.0	6	0.6703910614525139	101385.0	4	0.44692737430167595	337.5	3	0.33519553072625696	405.0	0	0.0	405.0	0	0.0
login	4	68	102887.0	4	0.44692737430167595	102887.0	4	0.44692737430167595	342.5	2	0.22346368715083798	411.0	0	0.0	411.0	0	0.0
login	4	69	104389.0	4	0.44692737430167595	104389.0	6	0.6703910614525139	347.5	0	0.0	417.0	0	0.0	417.0	0	0.0
login	4	70	105891.0	4	0.44692737430167595	105891.0	4	0.44692737430167595	352.5	6	0.6703910614525139	423.0	0	0.0	423.0	0	0.0
login	4	71	107393.0	5	0.5586592178770949	107393.0	4	0.44692737430167595	357.5	3	0.33519553072625696	429.0	0	0.0	429.0	0	0.0
login	4	72	108895.0	5	0.5586592178770949	108895.0	6	0.6703910614525139	362.5	4	0.44692737430167595	435.0	0	0.0	435.0	0	0.0
login	4	73	110397.0	4	0.44692737430167595	110397.0	4	0.44692737430167595	367.5	5	0.5586592178770949	441.0	0	0.0	441.0	0	0.0
login	4	74	111899.0	5	0.5586592178770949	111899.0	4	0.44692737430167595	372.5	12	1.3407821229050279	447.0	0	0.0	447.0	0	0.0
login	4	75	113401.0	5	0.5586592178770949	113401.0	4	0.44692737430167595	377.5	15	1.6759776536312847	453.0	0	0.0	453.0	0	0.0
login	4	76	114903.0	4	0.44692737430167595	114903.0	6	0.6703910614525139	382.5	18	2.011173184357542	459.0	0	0.0	459.0	0	0.0
login	4	77	116405.0	6	0.6703910614525139	116405.0	4	0.44692737430167595	387.5	23	2.5698324022346366	465.0	0	0.0	465.0	0	0.0
login	4	78	117907.0	4	0.44692737430167595	117907.0	4	0.44692737430167595	392.5	18	2.011173184357542	471.0	0	0.0	471.0	0	0.0
login	4	79	119409.0	4	0.44692737430167595	119409.0	6	0.6703910614525139	397.5	23	2.5698324022346366	477.0	0	0.0	477.0	0	0.0
login	4	80	120911.0	5	0.5586592178770949	120911.0	4	0.44692737430167595	402.5	25	2.793296089385475	483.0	0	0.0	483.0	0	0.0
login	4	81	122413.0	5	0.5586592178770949	122413.0	6	0.6703910614525139	407.5	20	2.2346368715083798	489.0	0	0.0	489.0	0	0.0
login	4	82	123915.0	4	0.44692737430167595	123915.0	4	0.44692737430167595	412.5	14	1.5642458100558658	495.0	0	0.0	495.0	0	0.0
login	4	83	125417.0	4	0.44692737430167595	125417.0	4	0.44692737430167595	417.5	5	0.5586592178770949	501.0	0	0.0	501.0	0	0.0
login	4	84	126919.0	4	0.44692737430167595	126919.0	4	0.44692737430167595	422.5	8	0.8938547486033519	507.0	0	0.0	507.0	0	0.0
login	4	85	128421.0	4	0.44692737430167595	128421.0	4	0.44692737430167595	427.5	6	0.6703910614525139	513.0	0	0.0	513.0	0	0.0
login	4	86	129923.0	4	0.44692737430167595	129923.0	4	0.44692737430167595	432.5	2	0.22346368715083798	519.0	0	0.0	519.0	0	0.0
login	4	87	131425.0	4	0.44692737430167595	131425.0	4	0.44692737430167595	437.5	2	0.22346368715083798	525.0	0	0.0	525.0	0	0.0
login	4	88	132927.0	4	0.44692737430167595	132927.0	4	0.44692737430167595	442.5	3	0.33519553072625696	531.0	0	0.0	531.0	0	0.0
login	4	89	134429.0	4	0.44692737430167595	134429.0	4	0.44692737430167595	447.5	0	0.0	537.0	0	0.0	537.0	0	0.0
login	4	90	135931.0	4	0.44692737430167595	135931.0	4	0.44692737430167595	452.5	0	0.0	543.0	0	0.0	543.0	0	0.0
login	4	91	137433.0	4	0.44692737430167595	137433.0	4	0.44692737430167595	457.5	0	0.0	549.0	0	0.0	549.0	0	0.0
login	4	92	138935.0	4	0.44692737430167595	138935.0	4	0.44692737430167595	462.5	7	0.7821229050279329	555.0	0	0.0	555.0	0	0.0
login	4	93	140437.0	4	0.44692737430167595	140437.0	4	0.44692737430167595	467.5	5	0.5586592178770949	561.0	0	0.0	561.0	0	0.0
login	4	94	141939.0	4	0.44692737430167595	141939.0	4	0.44692737430167595	472.5	10	1.1173184357541899	567.0	0	0.0	567.0	0	0.0
login	4	95	143441.0	5	0.5586592178770949	143441.0	4	0.44692737430167595	477.5	7	0.7821229050279329	573.0	0	0.0	573.0	0	0.0
login	4	96	144943.0	5	0.5586592178770949	144943.0	5	0.5586592178770949	482.5	5	0.5586592178770949	579.0	0	0.0	579.0	0	0.0
login	4	97	146445.0	4	0.44692737430167595	146445.0	5	0.5586592178770949	487.5	9	1.005586592178771	585.0	0	0.0	585.0	0	0.0
login	4	98	147947.0	4	0.44692737430167595	147947.0	4	0.44692737430167595	492.5	10	1.1173184357541899	591.0	0	0.0	591.0	0	0.0
login	4	99	149449.0	4	0.44692737430167595	149449.0	4	0.44692737430167595	497.5	18	2.011173184357542	597.0	0	0.0	597.0	0	0.0
login	4	100	150951.0	4	0.44692737430167595	150951.0	4	0.44692737430167595	502.5	5	0.5586592178770949	603.0	0	0.0	603.0	0	0.0
login	4	101	152453.0	6	0.6703910614525139	152453.0	4	0.44692737430167595	507.5	13	1.452513966480447	609.0	0	0.0	609.0	0	0.0
login	4	102	153955.0	4	0.44692737430167595	153955.0	4	0.44692737430167595	512.5	2	0.22346368715083798	615.0	0	0.0	615.0	0	0.0
login	4	103	155457.0	4	0.44692737430167595	155457.0	5	0.5586592178770949	517.5	1	0.11173184357541899	621.0	0	0.0	621.0	0	0.0
login	4	104	156959.0	4	0.44692737430167595	156959.0	5	0.5586592178770949	522.5	1	0.11173184357541899	627.0	0	0.0	627.0	0	0.0
login	4	105	158461.0	5	0.5586592178770949	158461.0	4	0.44692737430167595	527.5	3	0.33519553072625696	633.0	0	0.0	633.0	0	0.0
login	4	106	159963.0	5	0.5586592178770949	159963.0	6	0.6703910614525139	532.5	0	0.0	639.0	0	0.0	639.0	0	0.0
login	4	107	161465.0	4	0.44692737430167595	161465.0	4	0.44692737430167595	537.5	4	0.44692737430167595	645.0	0	0.0	645.0	0	0.0
login	4	108	162967.0	4	0.44692737430167595	162967.0	4	0.44692737430167595	542.5	1	0.11173184357541899	651.0	0	0.0	651.0	0	0.0
login	4	109	164469.0	5	0.5586592178770949	164469.0	4	0.44692737430167595	547.5	0	0.0	657.0	0	0.0	657.0	0	0.0
login	4	110	165971.0	4	0.44692737430167595	165971.0	2	0.22346368715083798	552.5	2	0.22346368715083798	663.0	0	0.0	663.0	0	0.0
login	4	111	167473.0	4	0.44692737430167595	167473.0	4	0.44692737430167595	557.5	0	0.0	669.0	0	0.0	669.0	0	0.0
login	4	112	168975.0	4	0.44692737430167595	168975.0	5	0.5586592178770949	562.5	1	0.11173184357541899	675.0	0	0.0	675.0	0	0.0
login	4	113	170477.0	4	0.44692737430167595	170477.0	4	0.44692737430167595	567.5	2	0.22346368715083798	681.0	0	0.0	681.0	0	0.0
login	4	114	171979.0	5	0.5586592178770949	171979.0	4	0.44692737430167595	572.5	1	0.11173184357541899	687.0	0	0.0	687.0	0	0.0
login	4	115	173481.0	3	0.33519553072625696	173481.0	4	0.44692737430167595	577.5	6	0.6703910614525139	693.0	0	0.0	693.0	0	0.0
