'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	7	0	750.0	7	0.6862745098039216	750.0	4	0.39215686274509803	4.0	0	0.0	3.0	1020	100.0	3.0	1020	100.0
login	7	1	2250.0	8	0.7843137254901961	2250.0	7	0.6862745098039216	12.0	0	0.0	9.0	0	0.0	9.0	0	0.0
login	7	2	3750.0	6	0.5882352941176471	3750.0	7	0.6862745098039216	20.0	0	0.0	15.0	0	0.0	15.0	0	0.0
login	7	3	5250.0	4	0.39215686274509803	5250.0	7	0.6862745098039216	28.0	0	0.0	21.0	0	0.0	21.0	0	0.0
login	7	4	6750.0	7	0.6862745098039216	6750.0	4	0.39215686274509803	36.0	0	0.0	27.0	0	0.0	27.0	0	0.0
login	7	5	8250.0	6	0.5882352941176471	8250.0	3	0.29411764705882354	44.0	0	0.0	33.0	0	0.0	33.0	0	0.0
login	7	6	9750.0	5	0.49019607843137253	9750.0	7	0.6862745098039216	52.0	0	0.0	39.0	0	0.0	39.0	0	0.0
login	7	7	11250.0	4	0.39215686274509803	11250.0	7	0.6862745098039216	60.0	0	0.0	45.0	0	0.0	45.0	0	0.0
login	7	8	12750.0	7	0.6862745098039216	12750.0	2	0.19607843137254902	68.0	0	0.0	51.0	0	0.0	51.0	0	0.0
login	7	9	14250.0	0	0.0	14250.0	6	0.5882352941176471	76.0	0	0.0	57.0	0	0.0	57.0	0	0.0
login	7	10	15750.0	7	0.6862745098039216	15750.0	5	0.49019607843137253	84.0	1	0.09803921568627451	63.0	0	0.0	63.0	0	0.0
login	7	11	17250.0	7	0.6862745098039216	17250.0	5	0.49019607843137253	92.0	0	0.0	69.0	0	0.0	69.0	0	0.0
login	7	12	18750.0	7	0.6862745098039216	18750.0	6	0.5882352941176471	100.0	0	0.0	75.0	0	0.0	75.0	0	0.0
login	7	13	20250.0	2	0.19607843137254902	20250.0	7	0.6862745098039216	108.0	1	0.09803921568627451	81.0	0	0.0	81.0	0	0.0
login	7	14	21750.0	7	0.6862745098039216	21750.0	5	0.49019607843137253	116.0	0	0.0	87.0	0	0.0	87.0	0	0.0
login	7	15	23250.0	7	0.6862745098039216	23250.0	2	0.19607843137254902	124.0	1	0.09803921568627451	93.0	0	0.0	93.0	0	0.0
login	7	16	24750.0	4	0.39215686274509803	24750.0	7	0.6862745098039216	132.0	4	0.39215686274509803	99.0	0	0.0	99.0	0	0.0
login	7	17	26250.0	4	0.39215686274509803	26250.0	7	0.6862745098039216	140.0	0	0.0	105.0	0	0.0	105.0	0	0.0
login	7	18	27750.0	7	0.6862745098039216	27750.0	2	0.19607843137254902	148.0	0	0.0	111.0	0	0.0	111.0	0	0.0
login	7	19	29250.0	4	0.39215686274509803	29250.0	6	0.5882352941176471	156.0	0	0.0	117.0	0	0.0	117.0	0	0.0
login	7	20	30750.0	4	0.39215686274509803	30750.0	7	0.6862745098039216	164.0	0	0.0	123.0	0	0.0	123.0	0	0.0
login	7	21	32250.0	7	0.6862745098039216	32250.0	6	0.5882352941176471	172.0	1	0.09803921568627451	129.0	0	0.0	129.0	0	0.0
login	7	22	33750.0	7	0.6862745098039216	33750.0	2	0.19607843137254902	180.0	0	0.0	135.0	0	0.0	135.0	0	0.0
login	7	23	35250.0	5	0.49019607843137253	35250.0	7	0.6862745098039216	188.0	1	0.09803921568627451	141.0	0	0.0	141.0	0	0.0
login	7	24	36750.0	2	0.19607843137254902	36750.0	7	0.6862745098039216	196.0	1	0.09803921568627451	147.0	0	0.0	147.0	0	0.0
login	7	25	38250.0	7	0.6862745098039216	38250.0	2	0.19607843137254902	204.0	0	0.0	153.0	0	0.0	153.0	0	0.0
login	7	26	39750.0	7	0.6862745098039216	39750.0	5	0.49019607843137253	212.0	0	0.0	159.0	0	0.0	159.0	0	0.0
login	7	27	41250.0	0	0.0	41250.0	7	0.6862745098039216	220.0	2	0.19607843137254902	165.0	0	0.0	165.0	0	0.0
login	7	28	42750.0	7	0.6862745098039216	42750.0	2	0.19607843137254902	228.0	3	0.29411764705882354	171.0	0	0.0	171.0	0	0.0
login	7	29	44250.0	6	0.5882352941176471	44250.0	5	0.49019607843137253	236.0	0	0.0	177.0	0	0.0	177.0	0	0.0
login	7	30	45750.0	1	0.09803921568627451	45750.0	7	0.6862745098039216	244.0	1	0.09803921568627451	183.0	0	0.0	183.0	0	0.0
login	7	31	47250.0	7	0.6862745098039216	47250.0	3	0.29411764705882354	252.0	0	0.0	189.0	0	0.0	189.0	0	0.0
login	7	32	48750.0	5	0.49019607843137253	48750.0	4	0.39215686274509803	260.0	1	0.09803921568627451	195.0	0	0.0	195.0	0	0.0
login	7	33	50250.0	2	0.19607843137254902	50250.0	7	0.6862745098039216	268.0	1	0.09803921568627451	201.0	0	0.0	201.0	0	0.0
login	7	34	51750.0	7	0.6862745098039216	51750.0	4	0.39215686274509803	276.0	1	0.09803921568627451	207.0	0	0.0	207.0	0	0.0
login	7	35	53250.0	7	0.6862745098039216	53250.0	5	0.49019607843137253	284.0	6	0.5882352941176471	213.0	0	0.0	213.0	0	0.0
login	7	36	54750.0	1	0.09803921568627451	54750.0	6	0.5882352941176471	292.0	4	0.39215686274509803	219.0	0	0.0	219.0	0	0.0
login	7	37	56250.0	7	0.6862745098039216	56250.0	5	0.49019607843137253	300.0	3	0.29411764705882354	225.0	0	0.0	225.0	0	0.0
login	7	38	57750.0	7	0.6862745098039216	57750.0	4	0.39215686274509803	308.0	5	0.49019607843137253	231.0	0	0.0	231.0	0	0.0
login	7	39	59250.0	6	0.5882352941176471	59250.0	5	0.49019607843137253	316.0	2	0.19607843137254902	237.0	0	0.0	237.0	0	0.0
login	7	40	60750.0	1	0.09803921568627451	60750.0	7	0.6862745098039216	324.0	1	0.09803921568627451	243.0	0	0.0	243.0	0	0.0
login	7	41	62250.0	7	0.6862745098039216	62250.0	3	0.29411764705882354	332.0	0	0.0	249.0	0	0.0	249.0	0	0.0
login	7	42	63750.0	7	0.6862745098039216	63750.0	4	0.39215686274509803	340.0	0	0.0	255.0	0	0.0	255.0	0	0.0
login	7	43	65250.0	0	0.0	65250.0	7	0.6862745098039216	348.0	0	0.0	261.0	0	0.0	261.0	0	0.0
login	7	44	66750.0	8	0.7843137254901961	66750.0	6	0.5882352941176471	356.0	0	0.0	267.0	0	0.0	267.0	0	0.0
login	7	45	68250.0	8	0.7843137254901961	68250.0	6	0.5882352941176471	364.0	0	0.0	273.0	0	0.0	273.0	0	0.0
login	7	46	69750.0	5	0.49019607843137253	69750.0	8	0.7843137254901961	372.0	3	0.29411764705882354	279.0	0	0.0	279.0	0	0.0
login	7	47	71250.0	7	0.6862745098039216	71250.0	5	0.49019607843137253	380.0	3	0.29411764705882354	285.0	0	0.0	285.0	0	0.0
login	7	48	72750.0	7	0.6862745098039216	72750.0	8	0.7843137254901961	388.0	9	0.8823529411764706	291.0	0	0.0	291.0	0	0.0
login	7	49	74250.0	7	0.6862745098039216	74250.0	8	0.7843137254901961	396.0	13	1.2745098039215685	297.0	0	0.0	297.0	0	0.0
login	7	50	75750.0	7	0.6862745098039216	75750.0	4	0.39215686274509803	404.0	6	0.5882352941176471	303.0	0	0.0	303.0	0	0.0
login	7	51	77250.0	7	0.6862745098039216	77250.0	4	0.39215686274509803	412.0	9	0.8823529411764706	309.0	0	0.0	309.0	0	0.0
login	7	52	78750.0	0	0.0	78750.0	7	0.6862745098039216	420.0	4	0.39215686274509803	315.0	0	0.0	315.0	0	0.0
login	7	53	80250.0	7	0.6862745098039216	80250.0	3	0.29411764705882354	428.0	4	0.39215686274509803	321.0	0	0.0	321.0	0	0.0
login	7	54	81750.0	7	0.6862745098039216	81750.0	4	0.39215686274509803	436.0	3	0.29411764705882354	327.0	0	0.0	327.0	0	0.0
login	7	55	83250.0	4	0.39215686274509803	83250.0	7	0.6862745098039216	444.0	0	0.0	333.0	0	0.0	333.0	0	0.0
login	7	56	84750.0	3	0.29411764705882354	84750.0	7	0.6862745098039216	452.0	0	0.0	339.0	0	0.0	339.0	0	0.0
login	7	57	86250.0	7	0.6862745098039216	86250.0	2	0.19607843137254902	460.0	0	0.0	345.0	0	0.0	345.0	0	0.0
login	7	58	87750.0	6	0.5882352941176471	87750.0	5	0.49019607843137253	468.0	3	0.29411764705882354	351.0	0	0.0	351.0	0	0.0
login	7	59	89250.0	1	0.09803921568627451	89250.0	6	0.5882352941176471	476.0	11	1.0784313725490196	357.0	0	0.0	357.0	0	0.0
login	7	60	90750.0	7	0.6862745098039216	90750.0	2	0.19607843137254902	484.0	8	0.7843137254901961	363.0	0	0.0	363.0	0	0.0
login	7	61	92250.0	0	0.0	92250.0	6	0.5882352941176471	492.0	13	1.2745098039215685	369.0	0	0.0	369.0	0	0.0
login	7	62	93750.0	7	0.6862745098039216	93750.0	5	0.49019607843137253	500.0	9	0.8823529411764706	375.0	0	0.0	375.0	0	0.0
login	7	63	95250.0	7	0.6862745098039216	95250.0	4	0.39215686274509803	508.0	9	0.8823529411764706	381.0	0	0.0	381.0	0	0.0
login	7	64	96750.0	5	0.49019607843137253	96750.0	6	0.5882352941176471	516.0	3	0.29411764705882354	387.0	0	0.0	387.0	0	0.0
login	7	65	98250.0	3	0.29411764705882354	98250.0	7	0.6862745098039216	524.0	3	0.29411764705882354	393.0	0	0.0	393.0	0	0.0
login	7	66	99750.0	7	0.6862745098039216	99750.0	0	0.0	532.0	0	0.0	399.0	0	0.0	399.0	0	0.0
login	7	67	101250.0	4	0.39215686274509803	101250.0	7	0.6862745098039216	540.0	0	0.0	405.0	0	0.0	405.0	0	0.0
login	7	68	102750.0	4	0.39215686274509803	102750.0	8	0.7843137254901961	548.0	2	0.19607843137254902	411.0	0	0.0	411.0	0	0.0
login	7	69	104250.0	7	0.6862745098039216	104250.0	2	0.19607843137254902	556.0	2	0.19607843137254902	417.0	0	0.0	417.0	0	0.0
login	7	70	105750.0	6	0.5882352941176471	105750.0	5	0.49019607843137253	564.0	1	0.09803921568627451	423.0	0	0.0	423.0	0	0.0
login	7	71	107250.0	1	0.09803921568627451	107250.0	7	0.6862745098039216	572.0	4	0.39215686274509803	429.0	0	0.0	429.0	0	0.0
login	7	72	108750.0	7	0.6862745098039216	108750.0	2	0.19607843137254902	580.0	12	1.1764705882352942	435.0	0	0.0	435.0	0	0.0
login	7	73	110250.0	6	0.5882352941176471	110250.0	5	0.49019607843137253	588.0	7	0.6862745098039216	441.0	0	0.0	441.0	0	0.0
login	7	74	111750.0	1	0.09803921568627451	111750.0	7	0.6862745098039216	596.0	13	1.2745098039215685	447.0	0	0.0	447.0	0	0.0
login	7	75	113250.0	7	0.6862745098039216	113250.0	4	0.39215686274509803	604.0	15	1.4705882352941175	453.0	0	0.0	453.0	0	0.0
login	7	76	114750.0	7	0.6862745098039216	114750.0	4	0.39215686274509803	612.0	3	0.29411764705882354	459.0	0	0.0	459.0	0	0.0
login	7	77	116250.0	0	0.0	116250.0	6	0.5882352941176471	620.0	10	0.9803921568627451	465.0	0	0.0	465.0	0	0.0
login	7	78	117750.0	7	0.6862745098039216	117750.0	5	0.49019607843137253	628.0	2	0.19607843137254902	471.0	0	0.0	471.0	0	0.0
login	7	79	119250.0	7	0.6862745098039216	119250.0	4	0.39215686274509803	636.0	0	0.0	477.0	0	0.0	477.0	0	0.0
login	7	80	120750.0	6	0.5882352941176471	120750.0	5	0.49019607843137253	644.0	2	0.19607843137254902	483.0	0	0.0	483.0	0	0.0
login	7	81	122250.0	1	0.09803921568627451	122250.0	7	0.6862745098039216	652.0	0	0.0	489.0	0	0.0	489.0	0	0.0
login	7	82	123750.0	7	0.6862745098039216	123750.0	1	0.09803921568627451	660.0	2	0.19607843137254902	495.0	0	0.0	495.0	0	0.0
login	7	83	125250.0	6	0.5882352941176471	125250.0	6	0.5882352941176471	668.0	4	0.39215686274509803	501.0	0	0.0	501.0	0	0.0
login	7	84	126750.0	1	0.09803921568627451	126750.0	7	0.6862745098039216	676.0	7	0.6862745098039216	507.0	0	0.0	507.0	0	0.0
login	7	85	128250.0	7	0.6862745098039216	128250.0	2	0.19607843137254902	684.0	11	1.0784313725490196	513.0	0	0.0	513.0	0	0.0
