'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	40	0	758.0	40	1.4054813773717498	758.0	16	0.5621925509486999	10.0	0	0.0	3.0	2846	100.0	3.0	2846	100.0
login	40	1	2274.0	0	0.0	2274.0	18	0.6324666198172874	30.0	0	0.0	9.0	0	0.0	9.0	0	0.0
login	40	2	3790.0	40	1.4054813773717498	3790.0	6	0.21082220660576245	50.0	0	0.0	15.0	0	0.0	15.0	0	0.0
login	40	3	5306.0	0	0.0	5306.0	18	0.6324666198172874	70.0	2	0.07027406886858749	21.0	0	0.0	21.0	0	0.0
login	40	4	6822.0	0	0.0	6822.0	21	0.7378777231201686	90.0	3	0.10541110330288123	27.0	0	0.0	27.0	0	0.0
login	40	5	8338.0	40	1.4054813773717498	8338.0	6	0.21082220660576245	110.0	2	0.07027406886858749	33.0	0	0.0	33.0	0	0.0
login	40	6	9854.0	0	0.0	9854.0	18	0.6324666198172874	130.0	1	0.035137034434293744	39.0	0	0.0	39.0	0	0.0
login	40	7	11370.0	0	0.0	11370.0	17	0.5973295853829936	150.0	1	0.035137034434293744	45.0	0	0.0	45.0	0	0.0
login	40	8	12886.0	40	1.4054813773717498	12886.0	10	0.35137034434293746	170.0	4	0.14054813773717498	51.0	0	0.0	51.0	0	0.0
login	40	9	14402.0	0	0.0	14402.0	19	0.6676036542515812	190.0	12	0.4216444132115249	57.0	0	0.0	57.0	0	0.0
login	40	10	15918.0	0	0.0	15918.0	11	0.3865073787772312	210.0	13	0.4567814476458187	63.0	0	0.0	63.0	0	0.0
login	40	11	17434.0	40	1.4054813773717498	17434.0	14	0.4919184820801124	230.0	4	0.14054813773717498	69.0	0	0.0	69.0	0	0.0
login	40	12	18950.0	0	0.0	18950.0	21	0.7378777231201686	250.0	6	0.21082220660576245	75.0	0	0.0	75.0	0	0.0
login	40	13	20466.0	40	1.4054813773717498	20466.0	5	0.17568517217146873	270.0	12	0.4216444132115249	81.0	0	0.0	81.0	0	0.0
login	40	14	21982.0	0	0.0	21982.0	18	0.6324666198172874	290.0	18	0.6324666198172874	87.0	0	0.0	87.0	0	0.0
login	40	15	23498.0	0	0.0	23498.0	19	0.6676036542515812	310.0	24	0.8432888264230498	93.0	0	0.0	93.0	0	0.0
login	40	16	25014.0	40	1.4054813773717498	25014.0	3	0.10541110330288123	330.0	11	0.3865073787772312	99.0	0	0.0	99.0	0	0.0
login	40	17	26530.0	0	0.0	26530.0	17	0.5973295853829936	350.0	14	0.4919184820801124	105.0	0	0.0	105.0	0	0.0
login	40	18	28046.0	0	0.0	28046.0	16	0.5621925509486999	370.0	17	0.5973295853829936	111.0	0	0.0	111.0	0	0.0
login	40	19	29562.0	0	0.0	29562.0	7	0.2459592410400562	390.0	33	1.1595221363316937	117.0	0	0.0	117.0	0	0.0
login	40	20	31078.0	40	1.4054813773717498	31078.0	15	0.5270555165144062	410.0	32	1.1243851018973998	123.0	0	0.0	123.0	0	0.0
login	40	21	32594.0	0	0.0	32594.0	15	0.5270555165144062	430.0	14	0.4919184820801124	129.0	0	0.0	129.0	0	0.0
login	40	22	34110.0	0	0.0	34110.0	10	0.35137034434293746	450.0	11	0.3865073787772312	135.0	0	0.0	135.0	0	0.0
login	40	23	35626.0	40	1.4054813773717498	35626.0	14	0.4919184820801124	470.0	16	0.5621925509486999	141.0	0	0.0	141.0	0	0.0
login	40	24	37142.0	0	0.0	37142.0	17	0.5973295853829936	490.0	30	1.0541110330288124	147.0	0	0.0	147.0	0	0.0
login	40	25	38658.0	0	0.0	38658.0	9	0.3162333099086437	510.0	21	0.7378777231201686	153.0	0	0.0	153.0	0	0.0
login	40	26	40174.0	40	1.4054813773717498	40174.0	13	0.4567814476458187	530.0	20	0.7027406886858749	159.0	0	0.0	159.0	0	0.0
login	40	27	41690.0	0	0.0	41690.0	20	0.7027406886858749	550.0	17	0.5973295853829936	165.0	0	0.0	165.0	0	0.0
login	40	28	43206.0	14	0.4919184820801124	43206.0	7	0.2459592410400562	570.0	19	0.6676036542515812	171.0	0	0.0	171.0	0	0.0
login	40	29	44722.0	26	0.9135628952916374	44722.0	15	0.5270555165144062	590.0	32	1.1243851018973998	177.0	0	0.0	177.0	0	0.0
login	40	30	46238.0	0	0.0	46238.0	18	0.6324666198172874	610.0	28	0.9838369641602248	183.0	0	0.0	183.0	0	0.0
login	40	31	47754.0	3	0.10541110330288123	47754.0	7	0.2459592410400562	630.0	9	0.3162333099086437	189.0	0	0.0	189.0	0	0.0
login	40	32	49270.0	37	1.3000702740688685	49270.0	16	0.5621925509486999	650.0	11	0.3865073787772312	195.0	0	0.0	195.0	0	0.0
login	40	33	50786.0	1	0.035137034434293744	50786.0	21	0.7378777231201686	670.0	18	0.6324666198172874	201.0	0	0.0	201.0	0	0.0
login	40	34	52302.0	40	1.4054813773717498	52302.0	8	0.28109627547434995	690.0	21	0.7378777231201686	207.0	0	0.0	207.0	0	0.0
login	40	35	53818.0	0	0.0	53818.0	19	0.6676036542515812	710.0	19	0.6676036542515812	213.0	0	0.0	213.0	0	0.0
login	40	36	55334.0	0	0.0	55334.0	17	0.5973295853829936	730.0	16	0.5621925509486999	219.0	0	0.0	219.0	0	0.0
login	40	37	56850.0	40	1.4054813773717498	56850.0	6	0.21082220660576245	750.0	12	0.4216444132115249	225.0	0	0.0	225.0	0	0.0
login	40	38	58366.0	0	0.0	58366.0	22	0.7730147575544624	770.0	18	0.6324666198172874	231.0	0	0.0	231.0	0	0.0
login	40	39	59882.0	0	0.0	59882.0	12	0.4216444132115249	790.0	26	0.9135628952916374	237.0	0	0.0	237.0	0	0.0
login	40	40	61398.0	41	1.4406184118060434	61398.0	13	0.4567814476458187	810.0	29	1.0189739985945185	243.0	0	0.0	243.0	0	0.0
login	40	41	62914.0	1	0.035137034434293744	62914.0	20	0.7027406886858749	830.0	15	0.5270555165144062	249.0	0	0.0	249.0	0	0.0
login	40	42	64430.0	15	0.5270555165144062	64430.0	9	0.3162333099086437	850.0	21	0.7378777231201686	255.0	0	0.0	255.0	0	0.0
login	40	43	65946.0	25	0.8784258608573436	65946.0	20	0.7027406886858749	870.0	29	1.0189739985945185	261.0	0	0.0	261.0	0	0.0
login	40	44	67462.0	0	0.0	67462.0	20	0.7027406886858749	890.0	19	0.6676036542515812	267.0	0	0.0	267.0	0	0.0
login	40	45	68978.0	40	1.4054813773717498	68978.0	8	0.28109627547434995	910.0	12	0.4216444132115249	273.0	0	0.0	273.0	0	0.0
login	40	46	70494.0	0	0.0	70494.0	21	0.7378777231201686	930.0	13	0.4567814476458187	279.0	0	0.0	279.0	0	0.0
login	40	47	72010.0	0	0.0	72010.0	11	0.3865073787772312	950.0	16	0.5621925509486999	285.0	0	0.0	285.0	0	0.0
login	40	48	73526.0	40	1.4054813773717498	73526.0	14	0.4919184820801124	970.0	15	0.5270555165144062	291.0	0	0.0	291.0	0	0.0
login	40	49	75042.0	0	0.0	75042.0	18	0.6324666198172874	990.0	23	0.8081517919887561	297.0	0	0.0	297.0	0	0.0
