'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	500	0	1499.0	255	0.0954066380571467	1499.0	0	0.0	18.5	86149	32.23210377249071	20.0	267277	100.0	20.0	267277	100.0
CassandraWriteRequest	500	1	4497.0	0	0.0	4497.0	0	0.0	55.5	60826	22.75766339789806	60.0	0	0.0	60.0	0	0.0
CassandraWriteRequest	500	2	7495.0	662	0.24768311526992595	7495.0	715	0.26751273023866623	92.5	34839	13.034791620678172	100.0	0	0.0	100.0	0	0.0
CassandraWriteRequest	500	3	10493.0	855	0.31989284525043304	10493.0	1051	0.3932250062669066	129.5	22833	8.542822614740512	140.0	0	0.0	140.0	0	0.0
CassandraWriteRequest	500	4	13491.0	1367	0.5114544087220374	13491.0	1310	0.4901282190386752	166.5	15691	5.870688461783094	180.0	0	0.0	180.0	0	0.0
CassandraWriteRequest	500	5	16489.0	1333	0.4987335236477512	16489.0	1368	0.5118285524006929	203.5	11450	4.283945120605215	220.0	0	0.0	220.0	0	0.0
CassandraWriteRequest	500	6	19487.0	1363	0.5099578340074155	19487.0	1307	0.4890057880027088	240.5	8775	3.283110780201813	260.0	0	0.0	260.0	0	0.0
CassandraWriteRequest	500	7	22485.0	1336	0.49985595468371763	22485.0	1408	0.5267942995469119	277.5	6509	2.4353012043685016	300.0	0	0.0	300.0	0	0.0
CassandraWriteRequest	500	8	25483.0	1274	0.47665904660707803	25483.0	1176	0.43999296609884125	314.5	4881	1.8261952955173846	340.0	0	0.0	340.0	0	0.0
CassandraWriteRequest	500	9	28481.0	1242	0.46468644889010274	28481.0	1235	0.4620674431395144	351.5	3641	1.3622571339845928	380.0	0	0.0	380.0	0	0.0
CassandraWriteRequest	500	10	31479.0	1361	0.5092095466501045	31479.0	1399	0.5234270064390126	388.5	2734	1.0229088174440748	420.0	0	0.0	420.0	0	0.0
CassandraWriteRequest	500	11	34477.0	1328	0.4968628052544738	34477.0	1385	0.518188994937836	425.5	1975	0.7389337653445676	460.0	0	0.0	460.0	0	0.0
CassandraWriteRequest	500	12	37475.0	1386	0.5185631386164915	37475.0	1276	0.477407333964389	462.5	1519	0.56832424787767	500.0	0	0.0	500.0	0	0.0
