'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	300	0	1499.0	256	0.14615959943134782	1499.0	0	0.0	16.0	158479	90.48135608703348	16.5	175151	100.00000000000001	16.5	175151	100.00000000000001
CassandraWriteRequest	300	1	4497.0	34	0.019411821799475884	4497.0	37	0.02112462960531199	48.0	8945	5.107021941067993	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	300	2	7495.0	637	0.36368619077253345	7495.0	890	0.5081329823980452	80.0	2931	1.6734132263018768	82.5	0	0.0	82.5	0	0.0
CassandraWriteRequest	300	3	10493.0	900	0.5138423417508322	10493.0	900	0.5138423417508322	112.0	1527	0.8718191731705786	115.5	0	0.0	115.5	0	0.0
CassandraWriteRequest	300	4	13491.0	884	0.504707366786373	13491.0	850	0.48529554498689703	144.0	980	0.5595172165731284	148.5	0	0.0	148.5	0	0.0
CassandraWriteRequest	300	5	16489.0	846	0.48301180124578225	16489.0	869	0.4961433277571924	176.0	628	0.35854776735502514	181.5	0	0.0	181.5	0	0.0
CassandraWriteRequest	300	6	19487.0	877	0.5007108152394221	19487.0	884	0.504707366786373	208.0	381	0.21752659134118563	214.5	0	0.0	214.5	0	0.0
CassandraWriteRequest	300	7	22485.0	895	0.5109876620744387	22485.0	897	0.512129533944996	240.0	253	0.14444679162551172	247.5	0	0.0	247.5	0	0.0
CassandraWriteRequest	300	8	25483.0	890	0.5081329823980452	25483.0	889	0.5075620464627665	272.0	199	0.11361625112046178	280.5	0	0.0	280.5	0	0.0
CassandraWriteRequest	300	9	28481.0	890	0.5081329823980452	28481.0	812	0.4635999794463064	304.0	119	0.06794137629816559	313.5	0	0.0	313.5	0	0.0
CassandraWriteRequest	300	10	31479.0	807	0.46074529976991285	31479.0	888	0.5069911105274878	336.0	82	0.0468167466928536	346.5	0	0.0	346.5	0	0.0
CassandraWriteRequest	300	11	34477.0	895	0.5109876620744387	34477.0	887	0.506420174592209	368.0	76	0.04339113108118138	379.5	0	0.0	379.5	0	0.0
CassandraWriteRequest	300	12	37475.0	839	0.47901524969883136	37475.0	843	0.48129899343994614	400.0	63	0.03596896392255825	412.5	0	0.0	412.5	0	0.0
CassandraWriteRequest	300	13	40473.0	884	0.504707366786373	40473.0	888	0.5069911105274878	432.0	47	0.026833988958099013	445.5	0	0.0	445.5	0	0.0
CassandraWriteRequest	300	14	43471.0	898	0.5127004698802747	43471.0	895	0.5109876620744387	464.0	38	0.02169556554059069	478.5	0	0.0	478.5	0	0.0
CassandraWriteRequest	300	15	46469.0	891	0.5087039183333238	46469.0	886	0.5058492386569303	496.0	25	0.014273398381967561	511.5	0	0.0	511.5	0	0.0
CassandraWriteRequest	300	16	49467.0	833	0.4755896340871591	49467.0	840	0.47958618563411004	528.0	18	0.010276846835016644	544.5	0	0.0	544.5	0	0.0
CassandraWriteRequest	300	17	52465.0	898	0.5127004698802747	52465.0	898	0.5127004698802747	560.0	12	0.006851231223344429	577.5	0	0.0	577.5	0	0.0
CassandraWriteRequest	300	18	55463.0	899	0.5132714058155535	55463.0	900	0.5138423417508322	592.0	11	0.006280295288065727	610.5	0	0.0	610.5	0	0.0
CassandraWriteRequest	300	19	58461.0	900	0.5138423417508322	58461.0	900	0.5138423417508322	624.0	8	0.004567487482229619	643.5	0	0.0	643.5	0	0.0
CassandraWriteRequest	300	20	61459.0	900	0.5138423417508322	61459.0	900	0.5138423417508322	656.0	5	0.002854679676393512	676.5	0	0.0	676.5	0	0.0
CassandraWriteRequest	300	21	64457.0	900	0.5138423417508322	64457.0	898	0.5127004698802747	688.0	5	0.002854679676393512	709.5	0	0.0	709.5	0	0.0
CassandraWriteRequest	300	22	67455.0	887	0.506420174592209	67455.0	888	0.5069911105274878	720.0	7	0.003996551546950917	742.5	0	0.0	742.5	0	0.0
CassandraWriteRequest	300	23	70453.0	897	0.512129533944996	70453.0	898	0.5127004698802747	752.0	2	0.0011418718705574048	775.5	0	0.0	775.5	0	0.0
CassandraWriteRequest	300	24	73451.0	889	0.5075620464627665	73451.0	883	0.5041364308510943	784.0	4	0.0022837437411148097	808.5	0	0.0	808.5	0	0.0
CassandraWriteRequest	300	25	76449.0	882	0.5035654949158155	76449.0	877	0.5007108152394221	816.0	7	0.003996551546950917	841.5	0	0.0	841.5	0	0.0
CassandraWriteRequest	300	26	79447.0	884	0.504707366786373	79447.0	891	0.5087039183333238	848.0	6	0.0034256156116722145	874.5	0	0.0	874.5	0	0.0
CassandraWriteRequest	300	27	82445.0	888	0.5069911105274878	82445.0	892	0.5092748542686025	880.0	11	0.006280295288065727	907.5	0	0.0	907.5	0	0.0
CassandraWriteRequest	300	28	85443.0	888	0.5069911105274878	85443.0	857	0.489292096533848	912.0	4	0.0022837437411148097	940.5	0	0.0	940.5	0	0.0
CassandraWriteRequest	300	29	88441.0	837	0.47787337782827394	88441.0	864	0.49328864808079886	944.0	1	5.709359352787024E-4	973.5	0	0.0	973.5	0	0.0
CassandraWriteRequest	300	30	91439.0	885	0.5052783027216516	91439.0	885	0.5052783027216516	976.0	3	0.0017128078058361073	1006.5	0	0.0	1006.5	0	0.0
CassandraWriteRequest	300	31	94437.0	889	0.5075620464627665	94437.0	887	0.506420174592209	1008.0	1	5.709359352787024E-4	1039.5	0	0.0	1039.5	0	0.0
CassandraWriteRequest	300	32	97435.0	889	0.5075620464627665	97435.0	895	0.5109876620744387	1040.0	0	0.0	1072.5	0	0.0	1072.5	0	0.0
CassandraWriteRequest	300	33	100433.0	893	0.5098457902038812	100433.0	890	0.5081329823980452	1072.0	0	0.0	1105.5	0	0.0	1105.5	0	0.0
CassandraWriteRequest	300	34	103431.0	897	0.512129533944996	103431.0	900	0.5138423417508322	1104.0	0	0.0	1138.5	0	0.0	1138.5	0	0.0
CassandraWriteRequest	300	35	106429.0	849	0.48472460905161835	106429.0	849	0.48472460905161835	1136.0	0	0.0	1171.5	0	0.0	1171.5	0	0.0
CassandraWriteRequest	300	36	109427.0	891	0.5087039183333238	109427.0	886	0.5058492386569303	1168.0	0	0.0	1204.5	0	0.0	1204.5	0	0.0
CassandraWriteRequest	300	37	112425.0	888	0.5069911105274878	112425.0	893	0.5098457902038812	1200.0	0	0.0	1237.5	0	0.0	1237.5	0	0.0
CassandraWriteRequest	300	38	115423.0	897	0.512129533944996	115423.0	896	0.5115585980097174	1232.0	0	0.0	1270.5	0	0.0	1270.5	0	0.0
CassandraWriteRequest	300	39	118421.0	895	0.5109876620744387	118421.0	891	0.5087039183333238	1264.0	0	0.0	1303.5	0	0.0	1303.5	0	0.0
CassandraWriteRequest	300	40	121419.0	889	0.5075620464627665	121419.0	892	0.5092748542686025	1296.0	0	0.0	1336.5	0	0.0	1336.5	0	0.0
CassandraWriteRequest	300	41	124417.0	897	0.512129533944996	124417.0	899	0.5132714058155535	1328.0	0	0.0	1369.5	0	0.0	1369.5	0	0.0
CassandraWriteRequest	300	42	127415.0	900	0.5138423417508322	127415.0	900	0.5138423417508322	1360.0	0	0.0	1402.5	0	0.0	1402.5	0	0.0
CassandraWriteRequest	300	43	130413.0	899	0.5132714058155535	130413.0	894	0.51041672613916	1392.0	0	0.0	1435.5	0	0.0	1435.5	0	0.0
CassandraWriteRequest	300	44	133411.0	886	0.5058492386569303	133411.0	890	0.5081329823980452	1424.0	1	5.709359352787024E-4	1468.5	0	0.0	1468.5	0	0.0
CassandraWriteRequest	300	45	136409.0	897	0.512129533944996	136409.0	895	0.5109876620744387	1456.0	0	0.0	1501.5	0	0.0	1501.5	0	0.0
CassandraWriteRequest	300	46	139407.0	894	0.51041672613916	139407.0	897	0.512129533944996	1488.0	0	0.0	1534.5	0	0.0	1534.5	0	0.0
CassandraWriteRequest	300	47	142405.0	876	0.5001398793041433	142405.0	871	0.4972851996277498	1520.0	0	0.0	1567.5	0	0.0	1567.5	0	0.0
CassandraWriteRequest	300	48	145403.0	871	0.4972851996277498	145403.0	870	0.4967142636924711	1552.0	0	0.0	1600.5	0	0.0	1600.5	0	0.0
CassandraWriteRequest	300	49	148401.0	888	0.5069911105274878	148401.0	885	0.5052783027216516	1584.0	0	0.0	1633.5	0	0.0	1633.5	0	0.0
CassandraWriteRequest	300	50	151399.0	876	0.5001398793041433	151399.0	884	0.504707366786373	1616.0	0	0.0	1666.5	0	0.0	1666.5	0	0.0
CassandraWriteRequest	300	51	154397.0	892	0.5092748542686025	154397.0	885	0.5052783027216516	1648.0	0	0.0	1699.5	0	0.0	1699.5	0	0.0
CassandraWriteRequest	300	52	157395.0	874	0.4989980074335859	157395.0	867	0.495001455886635	1680.0	1	5.709359352787024E-4	1732.5	0	0.0	1732.5	0	0.0
CassandraWriteRequest	300	53	160393.0	866	0.4944305199513563	160393.0	869	0.4961433277571924	1712.0	0	0.0	1765.5	0	0.0	1765.5	0	0.0
CassandraWriteRequest	300	54	163391.0	883	0.5041364308510943	163391.0	893	0.5098457902038812	1744.0	1	5.709359352787024E-4	1798.5	0	0.0	1798.5	0	0.0
CassandraWriteRequest	300	55	166389.0	890	0.5081329823980452	166389.0	888	0.5069911105274878	1776.0	1	5.709359352787024E-4	1831.5	0	0.0	1831.5	0	0.0
CassandraWriteRequest	300	56	169387.0	890	0.5081329823980452	169387.0	839	0.47901524969883136	1808.0	1	5.709359352787024E-4	1864.5	0	0.0	1864.5	0	0.0
CassandraWriteRequest	300	57	172385.0	841	0.4801571215693887	172385.0	896	0.5115585980097174	1840.0	1	5.709359352787024E-4	1897.5	0	0.0	1897.5	0	0.0
CassandraWriteRequest	300	58	175383.0	893	0.5098457902038812	175383.0	889	0.5075620464627665	1872.0	4	0.0022837437411148097	1930.5	0	0.0	1930.5	0	0.0
CassandraWriteRequest	300	59	178381.0	893	0.5098457902038812	178381.0	896	0.5115585980097174	1904.0	0	0.0	1963.5	0	0.0	1963.5	0	0.0
CassandraWriteRequest	300	60	181379.0	892	0.5092748542686025	181379.0	889	0.5075620464627665	1936.0	0	0.0	1996.5	0	0.0	1996.5	0	0.0
CassandraWriteRequest	300	61	184377.0	891	0.5087039183333238	184377.0	775	0.4424753498409944	1968.0	0	0.0	2029.5	0	0.0	2029.5	0	0.0
CassandraWriteRequest	300	62	187375.0	718	0.40993200153010834	187375.0	814	0.4647418513168638	2000.0	1	5.709359352787024E-4	2062.5	0	0.0	2062.5	0	0.0
CassandraWriteRequest	300	63	190373.0	863	0.4927177121455202	190373.0	886	0.5058492386569303	2032.0	0	0.0	2095.5	0	0.0	2095.5	0	0.0
CassandraWriteRequest	300	64	193371.0	879	0.5018526871099794	193371.0	880	0.5024236230452581	2064.0	0	0.0	2128.5	0	0.0	2128.5	0	0.0
CassandraWriteRequest	300	65	196369.0	892	0.5092748542686025	196369.0	891	0.5087039183333238	2096.0	1	5.709359352787024E-4	2161.5	0	0.0	2161.5	0	0.0
CassandraWriteRequest	300	66	199367.0	894	0.51041672613916	199367.0	894	0.51041672613916	2128.0	0	0.0	2194.5	0	0.0	2194.5	0	0.0
CassandraWriteRequest	300	67	202365.0	878	0.5012817511747008	202365.0	875	0.4995689433688646	2160.0	0	0.0	2227.5	0	0.0	2227.5	0	0.0
CassandraWriteRequest	300	68	205363.0	890	0.5081329823980452	205363.0	889	0.5075620464627665	2192.0	1	5.709359352787024E-4	2260.5	0	0.0	2260.5	0	0.0
CassandraWriteRequest	300	69	208361.0	894	0.51041672613916	208361.0	899	0.5132714058155535	2224.0	0	0.0	2293.5	0	0.0	2293.5	0	0.0
CassandraWriteRequest	300	70	211359.0	895	0.5109876620744387	211359.0	895	0.5109876620744387	2256.0	2	0.0011418718705574048	2326.5	0	0.0	2326.5	0	0.0
CassandraWriteRequest	300	71	214357.0	900	0.5138423417508322	214357.0	900	0.5138423417508322	2288.0	0	0.0	2359.5	0	0.0	2359.5	0	0.0
CassandraWriteRequest	300	72	217355.0	900	0.5138423417508322	217355.0	900	0.5138423417508322	2320.0	2	0.0011418718705574048	2392.5	0	0.0	2392.5	0	0.0
CassandraWriteRequest	300	73	220353.0	894	0.51041672613916	220353.0	893	0.5098457902038812	2352.0	0	0.0	2425.5	0	0.0	2425.5	0	0.0
CassandraWriteRequest	300	74	223351.0	895	0.5109876620744387	223351.0	895	0.5109876620744387	2384.0	0	0.0	2458.5	0	0.0	2458.5	0	0.0
CassandraWriteRequest	300	75	226349.0	894	0.51041672613916	226349.0	889	0.5075620464627665	2416.0	0	0.0	2491.5	0	0.0	2491.5	0	0.0
CassandraWriteRequest	300	76	229347.0	893	0.5098457902038812	229347.0	899	0.5132714058155535	2448.0	0	0.0	2524.5	0	0.0	2524.5	0	0.0
CassandraWriteRequest	300	77	232345.0	883	0.5041364308510943	232345.0	881	0.5029945589805368	2480.0	0	0.0	2557.5	0	0.0	2557.5	0	0.0
CassandraWriteRequest	300	78	235343.0	892	0.5092748542686025	235343.0	887	0.506420174592209	2512.0	0	0.0	2590.5	0	0.0	2590.5	0	0.0
CassandraWriteRequest	300	79	238341.0	890	0.5081329823980452	238341.0	893	0.5098457902038812	2544.0	0	0.0	2623.5	0	0.0	2623.5	0	0.0
CassandraWriteRequest	300	80	241339.0	888	0.5069911105274878	241339.0	871	0.4972851996277498	2576.0	0	0.0	2656.5	0	0.0	2656.5	0	0.0
CassandraWriteRequest	300	81	244337.0	878	0.5012817511747008	244337.0	898	0.5127004698802747	2608.0	0	0.0	2689.5	0	0.0	2689.5	0	0.0
CassandraWriteRequest	300	82	247335.0	891	0.5087039183333238	247335.0	891	0.5087039183333238	2640.0	0	0.0	2722.5	0	0.0	2722.5	0	0.0
CassandraWriteRequest	300	83	250333.0	892	0.5092748542686025	250333.0	887	0.506420174592209	2672.0	0	0.0	2755.5	0	0.0	2755.5	0	0.0
CassandraWriteRequest	300	84	253331.0	871	0.4972851996277498	253331.0	874	0.4989980074335859	2704.0	0	0.0	2788.5	0	0.0	2788.5	0	0.0
CassandraWriteRequest	300	85	256329.0	852	0.48643741685745445	256329.0	855	0.48815022466329056	2736.0	0	0.0	2821.5	0	0.0	2821.5	0	0.0
CassandraWriteRequest	300	86	259327.0	900	0.5138423417508322	259327.0	900	0.5138423417508322	2768.0	0	0.0	2854.5	0	0.0	2854.5	0	0.0
CassandraWriteRequest	300	87	262325.0	900	0.5138423417508322	262325.0	846	0.48301180124578225	2800.0	0	0.0	2887.5	0	0.0	2887.5	0	0.0
CassandraWriteRequest	300	88	265323.0	817	0.4664546591226999	265323.0	868	0.4955723918219137	2832.0	0	0.0	2920.5	0	0.0	2920.5	0	0.0
CassandraWriteRequest	300	89	268321.0	897	0.512129533944996	268321.0	900	0.5138423417508322	2864.0	0	0.0	2953.5	0	0.0	2953.5	0	0.0
CassandraWriteRequest	300	90	271319.0	899	0.5132714058155535	271319.0	899	0.5132714058155535	2896.0	0	0.0	2986.5	0	0.0	2986.5	0	0.0
CassandraWriteRequest	300	91	274317.0	900	0.5138423417508322	274317.0	900	0.5138423417508322	2928.0	0	0.0	3019.5	0	0.0	3019.5	0	0.0
CassandraWriteRequest	300	92	277315.0	900	0.5138423417508322	277315.0	900	0.5138423417508322	2960.0	0	0.0	3052.5	0	0.0	3052.5	0	0.0
CassandraWriteRequest	300	93	280313.0	900	0.5138423417508322	280313.0	898	0.5127004698802747	2992.0	0	0.0	3085.5	0	0.0	3085.5	0	0.0
