'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	14	0	748.0	14	0.6451612903225806	748.0	14	0.6451612903225806	3.5	0	0.0	3.0	2170	100.0	3.0	2170	100.0
login	14	1	2244.0	14	0.6451612903225806	2244.0	14	0.6451612903225806	10.5	0	0.0	9.0	0	0.0	9.0	0	0.0
login	14	2	3740.0	14	0.6451612903225806	3740.0	8	0.3686635944700461	17.5	0	0.0	15.0	0	0.0	15.0	0	0.0
login	14	3	5236.0	14	0.6451612903225806	5236.0	11	0.5069124423963134	24.5	0	0.0	21.0	0	0.0	21.0	0	0.0
login	14	4	6732.0	0	0.0	6732.0	9	0.4147465437788019	31.5	0	0.0	27.0	0	0.0	27.0	0	0.0
login	14	5	8228.0	14	0.6451612903225806	8228.0	14	0.6451612903225806	38.5	0	0.0	33.0	0	0.0	33.0	0	0.0
login	14	6	9724.0	14	0.6451612903225806	9724.0	12	0.5529953917050692	45.5	0	0.0	39.0	0	0.0	39.0	0	0.0
login	14	7	11220.0	14	0.6451612903225806	11220.0	7	0.3225806451612903	52.5	0	0.0	45.0	0	0.0	45.0	0	0.0
login	14	8	12716.0	14	0.6451612903225806	12716.0	9	0.4147465437788019	59.5	0	0.0	51.0	0	0.0	51.0	0	0.0
login	14	9	14212.0	0	0.0	14212.0	14	0.6451612903225806	66.5	0	0.0	57.0	0	0.0	57.0	0	0.0
login	14	10	15708.0	14	0.6451612903225806	15708.0	14	0.6451612903225806	73.5	0	0.0	63.0	0	0.0	63.0	0	0.0
login	14	11	17204.0	14	0.6451612903225806	17204.0	10	0.4608294930875576	80.5	0	0.0	69.0	0	0.0	69.0	0	0.0
login	14	12	18700.0	14	0.6451612903225806	18700.0	5	0.2304147465437788	87.5	1	0.04608294930875576	75.0	0	0.0	75.0	0	0.0
login	14	13	20196.0	0	0.0	20196.0	13	0.599078341013825	94.5	0	0.0	81.0	0	0.0	81.0	0	0.0
login	14	14	21692.0	14	0.6451612903225806	21692.0	14	0.6451612903225806	101.5	0	0.0	87.0	0	0.0	87.0	0	0.0
login	14	15	23188.0	14	0.6451612903225806	23188.0	12	0.5529953917050692	108.5	1	0.04608294930875576	93.0	0	0.0	93.0	0	0.0
login	14	16	24684.0	14	0.6451612903225806	24684.0	9	0.4147465437788019	115.5	0	0.0	99.0	0	0.0	99.0	0	0.0
login	14	17	26180.0	14	0.6451612903225806	26180.0	8	0.3686635944700461	122.5	1	0.04608294930875576	105.0	0	0.0	105.0	0	0.0
login	14	18	27676.0	0	0.0	27676.0	13	0.599078341013825	129.5	2	0.09216589861751152	111.0	0	0.0	111.0	0	0.0
login	14	19	29172.0	14	0.6451612903225806	29172.0	14	0.6451612903225806	136.5	2	0.09216589861751152	117.0	0	0.0	117.0	0	0.0
login	14	20	30668.0	14	0.6451612903225806	30668.0	14	0.6451612903225806	143.5	0	0.0	123.0	0	0.0	123.0	0	0.0
login	14	21	32164.0	14	0.6451612903225806	32164.0	7	0.3225806451612903	150.5	3	0.1382488479262673	129.0	0	0.0	129.0	0	0.0
login	14	22	33660.0	14	0.6451612903225806	33660.0	9	0.4147465437788019	157.5	6	0.2764976958525346	135.0	0	0.0	135.0	0	0.0
login	14	23	35156.0	0	0.0	35156.0	12	0.5529953917050692	164.5	4	0.18433179723502305	141.0	0	0.0	141.0	0	0.0
login	14	24	36652.0	14	0.6451612903225806	36652.0	14	0.6451612903225806	171.5	6	0.2764976958525346	147.0	0	0.0	147.0	0	0.0
login	14	25	38148.0	14	0.6451612903225806	38148.0	10	0.4608294930875576	178.5	4	0.18433179723502305	153.0	0	0.0	153.0	0	0.0
login	14	26	39644.0	14	0.6451612903225806	39644.0	4	0.18433179723502305	185.5	4	0.18433179723502305	159.0	0	0.0	159.0	0	0.0
login	14	27	41140.0	0	0.0	41140.0	14	0.6451612903225806	192.5	8	0.3686635944700461	165.0	0	0.0	165.0	0	0.0
login	14	28	42636.0	14	0.6451612903225806	42636.0	14	0.6451612903225806	199.5	9	0.4147465437788019	171.0	0	0.0	171.0	0	0.0
login	14	29	44132.0	14	0.6451612903225806	44132.0	9	0.4147465437788019	206.5	8	0.3686635944700461	177.0	0	0.0	177.0	0	0.0
login	14	30	45628.0	14	0.6451612903225806	45628.0	9	0.4147465437788019	213.5	12	0.5529953917050692	183.0	0	0.0	183.0	0	0.0
login	14	31	47124.0	0	0.0	47124.0	10	0.4608294930875576	220.5	8	0.3686635944700461	189.0	0	0.0	189.0	0	0.0
login	14	32	48620.0	14	0.6451612903225806	48620.0	14	0.6451612903225806	227.5	17	0.783410138248848	195.0	0	0.0	195.0	0	0.0
login	14	33	50116.0	14	0.6451612903225806	50116.0	12	0.5529953917050692	234.5	18	0.8294930875576038	201.0	0	0.0	201.0	0	0.0
login	14	34	51612.0	14	0.6451612903225806	51612.0	7	0.3225806451612903	241.5	15	0.6912442396313364	207.0	0	0.0	207.0	0	0.0
login	14	35	53108.0	13	0.599078341013825	53108.0	9	0.4147465437788019	248.5	13	0.599078341013825	213.0	0	0.0	213.0	0	0.0
login	14	36	54604.0	1	0.04608294930875576	54604.0	14	0.6451612903225806	255.5	14	0.6451612903225806	219.0	0	0.0	219.0	0	0.0
login	14	37	56100.0	14	0.6451612903225806	56100.0	14	0.6451612903225806	262.5	13	0.599078341013825	225.0	0	0.0	225.0	0	0.0
login	14	38	57596.0	14	0.6451612903225806	57596.0	7	0.3225806451612903	269.5	12	0.5529953917050692	231.0	0	0.0	231.0	0	0.0
login	14	39	59092.0	14	0.6451612903225806	59092.0	7	0.3225806451612903	276.5	11	0.5069124423963134	237.0	0	0.0	237.0	0	0.0
login	14	40	60588.0	0	0.0	60588.0	14	0.6451612903225806	283.5	19	0.8755760368663594	243.0	0	0.0	243.0	0	0.0
login	14	41	62084.0	14	0.6451612903225806	62084.0	12	0.5529953917050692	290.5	17	0.783410138248848	249.0	0	0.0	249.0	0	0.0
login	14	42	63580.0	14	0.6451612903225806	63580.0	6	0.2764976958525346	297.5	22	1.0138248847926268	255.0	0	0.0	255.0	0	0.0
login	14	43	65076.0	0	0.0	65076.0	10	0.4608294930875576	304.5	23	1.0599078341013826	261.0	0	0.0	261.0	0	0.0
login	14	44	66572.0	14	0.6451612903225806	66572.0	14	0.6451612903225806	311.5	20	0.9216589861751152	267.0	0	0.0	267.0	0	0.0
login	14	45	68068.0	14	0.6451612903225806	68068.0	14	0.6451612903225806	318.5	16	0.7373271889400922	273.0	0	0.0	273.0	0	0.0
login	14	46	69564.0	14	0.6451612903225806	69564.0	10	0.4608294930875576	325.5	18	0.8294930875576038	279.0	0	0.0	279.0	0	0.0
login	14	47	71060.0	14	0.6451612903225806	71060.0	4	0.18433179723502305	332.5	14	0.6451612903225806	285.0	0	0.0	285.0	0	0.0
login	14	48	72556.0	0	0.0	72556.0	14	0.6451612903225806	339.5	21	0.967741935483871	291.0	0	0.0	291.0	0	0.0
login	14	49	74052.0	14	0.6451612903225806	74052.0	14	0.6451612903225806	346.5	23	1.0599078341013826	297.0	0	0.0	297.0	0	0.0
