'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	4	0	749.0	6	0.5911330049261084	749.0	4	0.39408866995073893	1.5	0	0.0	3.0	1015	100.0	3.0	1015	100.0
login	4	1	2247.0	5	0.49261083743842365	2247.0	6	0.5911330049261084	4.5	0	0.0	9.0	0	0.0	9.0	0	0.0
login	4	2	3745.0	5	0.49261083743842365	3745.0	6	0.5911330049261084	7.5	0	0.0	15.0	0	0.0	15.0	0	0.0
login	4	3	5243.0	4	0.39408866995073893	5243.0	4	0.39408866995073893	10.5	0	0.0	21.0	0	0.0	21.0	0	0.0
login	4	4	6741.0	6	0.5911330049261084	6741.0	6	0.5911330049261084	13.5	0	0.0	27.0	0	0.0	27.0	0	0.0
login	4	5	8239.0	6	0.5911330049261084	8239.0	5	0.49261083743842365	16.5	0	0.0	33.0	0	0.0	33.0	0	0.0
login	4	6	9737.0	4	0.39408866995073893	9737.0	5	0.49261083743842365	19.5	0	0.0	39.0	0	0.0	39.0	0	0.0
login	4	7	11235.0	6	0.5911330049261084	11235.0	5	0.49261083743842365	22.5	0	0.0	45.0	0	0.0	45.0	0	0.0
login	4	8	12733.0	6	0.5911330049261084	12733.0	6	0.5911330049261084	25.5	0	0.0	51.0	0	0.0	51.0	0	0.0
login	4	9	14231.0	4	0.39408866995073893	14231.0	5	0.49261083743842365	28.5	0	0.0	57.0	0	0.0	57.0	0	0.0
login	4	10	15729.0	5	0.49261083743842365	15729.0	5	0.49261083743842365	31.5	0	0.0	63.0	0	0.0	63.0	0	0.0
login	4	11	17227.0	6	0.5911330049261084	17227.0	6	0.5911330049261084	34.5	0	0.0	69.0	0	0.0	69.0	0	0.0
login	4	12	18725.0	5	0.49261083743842365	18725.0	5	0.49261083743842365	37.5	0	0.0	75.0	0	0.0	75.0	0	0.0
login	4	13	20223.0	5	0.49261083743842365	20223.0	5	0.49261083743842365	40.5	0	0.0	81.0	0	0.0	81.0	0	0.0
login	4	14	21721.0	5	0.49261083743842365	21721.0	4	0.39408866995073893	43.5	0	0.0	87.0	0	0.0	87.0	0	0.0
login	4	15	23219.0	6	0.5911330049261084	23219.0	7	0.6896551724137931	46.5	0	0.0	93.0	0	0.0	93.0	0	0.0
login	4	16	24717.0	5	0.49261083743842365	24717.0	5	0.49261083743842365	49.5	0	0.0	99.0	0	0.0	99.0	0	0.0
login	4	17	26215.0	4	0.39408866995073893	26215.0	4	0.39408866995073893	52.5	0	0.0	105.0	0	0.0	105.0	0	0.0
login	4	18	27713.0	4	0.39408866995073893	27713.0	4	0.39408866995073893	55.5	0	0.0	111.0	0	0.0	111.0	0	0.0
login	4	19	29211.0	5	0.49261083743842365	29211.0	4	0.39408866995073893	58.5	0	0.0	117.0	0	0.0	117.0	0	0.0
login	4	20	30709.0	7	0.6896551724137931	30709.0	8	0.7881773399014779	61.5	0	0.0	123.0	0	0.0	123.0	0	0.0
