11:25:24;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
total;1608
11:32:32;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Pending;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;null
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:33;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;null
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:34;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;null
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:35;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;null
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:36;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;null
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:37;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:38;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:40;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:41;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:42;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:43;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:44;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:45;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:46;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:47;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:48;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:49;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:50;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:51;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:52;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:54;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:55;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:56;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:57;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:58;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:32:59;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:33:00;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:33:01;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:33:02;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:33:03;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
mt-api-v2-598c5f5d6d-fgbhw;201.0;Running;2020-05-17T11:31:32.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-2f6jh;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-2zjcz;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
total;1608
11:33:04;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T11:20:00.000Z;null;null;True;Initialized;null
mongo-db-747df89945-ks6gq;0.0;Running;2020-05-17T11:20:01.000Z;null;null;True;Initialized;null
mt-api-v1-6d866bcb7c-82khz;670.0;Running;2020-05-17T11:32:28.000Z;null;null;True;Initialized;null
mt-api-v1-75c887d78-7b9kq;737.0;Running;2020-05-17T11:30:45.000Z;null;null;True;Initialized;2020-05-17T11:33:07.000Z
