'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	450	0	1499.0	256	0.10140742413259021	1499.0	0	0.0	19.5	162753	64.47016601504474	19.5	252447	100.0	19.5	252447	100.0
CassandraWriteRequest	450	1	4497.0	36	0.014260419018645498	4497.0	37	0.01465654176916343	58.5	37956	15.035235118658571	58.5	0	0.0	58.5	0	0.0
CassandraWriteRequest	450	2	7495.0	721	0.2856045031234279	7495.0	973	0.3854274362539464	97.5	17557	6.954727130843306	97.5	0	0.0	97.5	0	0.0
CassandraWriteRequest	450	3	10493.0	1148	0.45474891759458425	10493.0	1147	0.4543527948440663	136.5	10392	4.116507623382334	136.5	0	0.0	136.5	0	0.0
CassandraWriteRequest	450	4	13491.0	1056	0.41830562454693465	13491.0	1043	0.4131560287902015	175.5	6768	2.6809587755053537	175.5	0	0.0	175.5	0	0.0
CassandraWriteRequest	450	5	16489.0	1298	0.5141673301722738	16489.0	1312	0.5197130486795248	214.5	4907	1.943774336791485	214.5	0	0.0	214.5	0	0.0
CassandraWriteRequest	450	6	19487.0	1323	0.5240703989352221	19487.0	1289	0.5106022254176125	253.5	3334	1.3206732502267804	253.5	0	0.0	253.5	0	0.0
CassandraWriteRequest	450	7	22485.0	1309	0.5185246804279711	22485.0	1331	0.5272393809393655	292.5	2335	0.9249466224593678	292.5	0	0.0	292.5	0	0.0
CassandraWriteRequest	450	8	25483.0	1274	0.5046603841598435	25483.0	1135	0.4495993218378511	331.5	1750	0.6932148134063784	331.5	0	0.0	331.5	0	0.0
CassandraWriteRequest	450	9	28481.0	1116	0.44207298957801044	28481.0	1166	0.461879127103907	370.5	1259	0.4987185429020745	370.5	0	0.0	370.5	0	0.0
CassandraWriteRequest	450	10	31479.0	1228	0.4864387376360187	31479.0	1147	0.4543527948440663	409.5	999	0.3957266277674126	409.5	0	0.0	409.5	0	0.0
CassandraWriteRequest	450	11	34477.0	1165	0.46148300435338907	34477.0	1330	0.5268432581888476	448.5	676	0.267778979350121	448.5	0	0.0	448.5	0	0.0
CassandraWriteRequest	450	12	37475.0	1279	0.5066409979124331	37475.0	1296	0.5133750846712379	487.5	429	0.1699366599721922	487.5	0	0.0	487.5	0	0.0
CassandraWriteRequest	450	13	40473.0	1331	0.5272393809393655	40473.0	1322	0.5236742761847042	526.5	341	0.1350778579266143	526.5	0	0.0	526.5	0	0.0
CassandraWriteRequest	450	14	43471.0	1301	0.5153556984238276	43471.0	1308	0.5181285576774531	565.5	264	0.10457640613673366	565.5	0	0.0	565.5	0	0.0
CassandraWriteRequest	450	15	46469.0	1234	0.48881547413912624	46469.0	1229	0.4868348603865366	604.5	150	0.05941841257768958	604.5	0	0.0	604.5	0	0.0
CassandraWriteRequest	450	16	49467.0	1340	0.5308044856940269	49467.0	1349	0.5343695904486883	643.5	86	0.03406655654454203	643.5	0	0.0	643.5	0	0.0
CassandraWriteRequest	450	17	52465.0	1311	0.5193169259290069	52465.0	1292	0.5117905936691662	682.5	57	0.02257899677952204	682.5	0	0.0	682.5	0	0.0
CassandraWriteRequest	450	18	55463.0	1262	0.4999069111536283	55463.0	1260	0.49911466565259244	721.5	23	0.009110823261912402	721.5	0	0.0	721.5	0	0.0
CassandraWriteRequest	450	19	58461.0	1263	0.5003030339041462	58461.0	1283	0.5082254889145048	760.5	23	0.009110823261912402	760.5	0	0.0	760.5	0	0.0
CassandraWriteRequest	450	20	61459.0	1348	0.5339734676981703	61459.0	1340	0.5308044856940269	799.5	8	0.003168982004143444	799.5	0	0.0	799.5	0	0.0
CassandraWriteRequest	450	21	64457.0	1235	0.48921159688964416	64457.0	1234	0.48881547413912624	838.5	6	0.0023767365031075833	838.5	0	0.0	838.5	0	0.0
CassandraWriteRequest	450	22	67455.0	1300	0.5149595756733096	67455.0	1306	0.5173363121764173	877.5	7	0.0027728592536255137	877.5	0	0.0	877.5	0	0.0
CassandraWriteRequest	450	23	70453.0	1335	0.5288238719414372	70453.0	1330	0.5268432581888476	916.5	13	0.005149595756733097	916.5	0	0.0	916.5	0	0.0
CassandraWriteRequest	450	24	73451.0	1196	0.4737628096194449	73451.0	1196	0.4737628096194449	955.5	8	0.003168982004143444	955.5	0	0.0	955.5	0	0.0
CassandraWriteRequest	450	25	76449.0	1331	0.5272393809393655	76449.0	1336	0.5292199946919551	994.5	11	0.004357350255697235	994.5	0	0.0	994.5	0	0.0
CassandraWriteRequest	450	26	79447.0	1206	0.4777240371246242	79447.0	1205	0.47732791437410627	1033.5	7	0.0027728592536255137	1033.5	0	0.0	1033.5	0	0.0
CassandraWriteRequest	450	27	82445.0	1323	0.5240703989352221	82445.0	1248	0.4943611926463773	1072.5	15	0.005941841257768958	1072.5	0	0.0	1072.5	0	0.0
CassandraWriteRequest	450	28	85443.0	1253	0.4963418063989669	85443.0	1332	0.5276355036898834	1111.5	12	0.004753473006215167	1111.5	0	0.0	1111.5	0	0.0
CassandraWriteRequest	450	29	88441.0	1254	0.4967379291494849	88441.0	1222	0.4840620011329111	1150.5	32	0.012675928016573777	1150.5	0	0.0	1150.5	0	0.0
CassandraWriteRequest	450	30	91439.0	1312	0.5197130486795248	91439.0	1346	0.5331812221971345	1189.5	2	7.92245501035861E-4	1189.5	0	0.0	1189.5	0	0.0
CassandraWriteRequest	450	31	94437.0	1338	0.530012240192991	94437.0	1244	0.49277670164430554	1228.5	5	0.0019806137525896525	1228.5	0	0.0	1228.5	0	0.0
CassandraWriteRequest	450	32	97435.0	1180	0.467424845611158	97435.0	1270	0.5030758931577718	1267.5	1	3.961227505179305E-4	1267.5	0	0.0	1267.5	0	0.0
CassandraWriteRequest	450	33	100433.0	1333	0.5280316264404014	100433.0	1320	0.5228820306836682	1306.5	3	0.0011883682515537917	1306.5	0	0.0	1306.5	0	0.0
CassandraWriteRequest	450	34	103431.0	1314	0.5205052941805607	103431.0	1308	0.5181285576774531	1345.5	0	0.0	1345.5	0	0.0	1345.5	0	0.0
CassandraWriteRequest	450	35	106429.0	1322	0.5236742761847042	106429.0	1251	0.49554956089793106	1384.5	1	3.961227505179305E-4	1384.5	0	0.0	1384.5	0	0.0
CassandraWriteRequest	450	36	109427.0	1187	0.4701977048647835	109427.0	1253	0.4963418063989669	1423.5	1	3.961227505179305E-4	1423.5	0	0.0	1423.5	0	0.0
CassandraWriteRequest	450	37	112425.0	1227	0.48604261488550077	112425.0	1199	0.47495117787099866	1462.5	0	0.0	1462.5	0	0.0	1462.5	0	0.0
CassandraWriteRequest	450	38	115423.0	1268	0.5022836476567359	115423.0	1305	0.5169401894258994	1501.5	0	0.0	1501.5	0	0.0	1501.5	0	0.0
CassandraWriteRequest	450	39	118421.0	1308	0.5181285576774531	118421.0	1317	0.5216936624321145	1540.5	0	0.0	1540.5	0	0.0	1540.5	0	0.0
CassandraWriteRequest	450	40	121419.0	1176	0.4658403546090863	121419.0	1186	0.4698015821142656	1579.5	0	0.0	1579.5	0	0.0	1579.5	0	0.0
CassandraWriteRequest	450	41	124417.0	1280	0.507037120662951	124417.0	1276	0.5054526296608793	1618.5	0	0.0	1618.5	0	0.0	1618.5	0	0.0
CassandraWriteRequest	450	42	127415.0	1341	0.5312006084445449	127415.0	1311	0.5193169259290069	1657.5	0	0.0	1657.5	0	0.0	1657.5	0	0.0
CassandraWriteRequest	450	43	130413.0	1273	0.5042642614093256	130413.0	1302	0.5157518211743455	1696.5	0	0.0	1696.5	0	0.0	1696.5	0	0.0
CassandraWriteRequest	450	44	133411.0	1335	0.5288238719414372	133411.0	1306	0.5173363121764173	1735.5	0	0.0	1735.5	0	0.0	1735.5	0	0.0
CassandraWriteRequest	450	45	136409.0	1304	0.5165440666753814	136409.0	1331	0.5272393809393655	1774.5	0	0.0	1774.5	0	0.0	1774.5	0	0.0
CassandraWriteRequest	450	46	139407.0	1247	0.49396506989585937	139407.0	1245	0.4931728243948235	1813.5	0	0.0	1813.5	0	0.0	1813.5	0	0.0
CassandraWriteRequest	450	47	142405.0	1277	0.5058487524113973	142405.0	1279	0.5066409979124331	1852.5	0	0.0	1852.5	0	0.0	1852.5	0	0.0
CassandraWriteRequest	450	48	145403.0	1318	0.5220897851826324	145403.0	1313	0.5201091714300428	1891.5	0	0.0	1891.5	0	0.0	1891.5	0	0.0
CassandraWriteRequest	450	49	148401.0	1266	0.5014914021557	148401.0	1222	0.4840620011329111	1930.5	0	0.0	1930.5	0	0.0	1930.5	0	0.0
CassandraWriteRequest	450	50	151399.0	1246	0.49356894714534144	151399.0	1251	0.49554956089793106	1969.5	0	0.0	1969.5	0	0.0	1969.5	0	0.0
CassandraWriteRequest	450	51	154397.0	1276	0.5054526296608793	154397.0	1188	0.47059382761530144	2008.5	0	0.0	2008.5	0	0.0	2008.5	0	0.0
CassandraWriteRequest	450	52	157395.0	1211	0.47970465087721387	157395.0	1350	0.5347657131992062	2047.5	0	0.0	2047.5	0	0.0	2047.5	0	0.0
