'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	350	0	1499.0	251	0.12318413820180604	1499.0	0	0.0	13.0	167463	82.18639575971731	14.0	203760	100.0	14.0	203760	100.0
CassandraWriteRequest	350	1	4497.0	136	0.06674519042010207	4497.0	386	0.18943855516293678	39.0	18552	9.104829210836277	42.0	0	0.0	42.0	0	0.0
CassandraWriteRequest	350	2	7495.0	1049	0.5148213584609345	7495.0	1050	0.5153121319199058	65.0	6590	3.234197094621123	70.0	0	0.0	70.0	0	0.0
CassandraWriteRequest	350	3	10493.0	1013	0.4971535139379662	10493.0	1010	0.4956811935610522	91.0	3350	1.644091087553985	98.0	0	0.0	98.0	0	0.0
CassandraWriteRequest	350	4	13491.0	1026	0.5035335689045937	13491.0	1025	0.5030427954456222	117.0	2148	1.0541813898704357	126.0	0	0.0	126.0	0	0.0
CassandraWriteRequest	350	5	16489.0	1034	0.5074597565763643	16489.0	1029	0.5050058892815077	143.0	1410	0.6919905771495877	154.0	0	0.0	154.0	0	0.0
CassandraWriteRequest	350	6	19487.0	1005	0.49322732626619553	19487.0	1008	0.4946996466431095	169.0	966	0.4740871613663133	182.0	0	0.0	182.0	0	0.0
CassandraWriteRequest	350	7	22485.0	1042	0.511385944248135	22485.0	1031	0.5059874361994503	195.0	731	0.35875539850804866	210.0	0	0.0	210.0	0	0.0
CassandraWriteRequest	350	8	25483.0	1019	0.5000981546917942	25483.0	1031	0.5059874361994503	221.0	590	0.2895563407930899	238.0	0	0.0	238.0	0	0.0
CassandraWriteRequest	350	9	28481.0	1042	0.511385944248135	28481.0	1030	0.505496662740479	247.0	492	0.2414605418138987	266.0	0	0.0	266.0	0	0.0
CassandraWriteRequest	350	10	31479.0	1033	0.506968983117393	31479.0	1043	0.5118767177071064	273.0	355	0.17422457793482526	294.0	0	0.0	294.0	0	0.0
CassandraWriteRequest	350	11	34477.0	1039	0.5099136238712211	34477.0	1041	0.5108951707891637	299.0	262	0.12858264625049076	322.0	0	0.0	322.0	0	0.0
CassandraWriteRequest	350	12	37475.0	893	0.43826069886140556	37475.0	885	0.43433451118963484	325.0	185	0.09079308990969769	350.0	0	0.0	350.0	0	0.0
CassandraWriteRequest	350	13	40473.0	1037	0.5089320769532784	40473.0	1050	0.5153121319199058	351.0	122	0.059874361994503335	378.0	0	0.0	378.0	0	0.0
CassandraWriteRequest	350	14	43471.0	1050	0.5153121319199058	43471.0	1050	0.5153121319199058	377.0	76	0.03729878288182175	406.0	0	0.0	406.0	0	0.0
CassandraWriteRequest	350	15	46469.0	901	0.4421868865331763	46469.0	901	0.4421868865331763	403.0	55	0.026992540243423634	434.0	0	0.0	434.0	0	0.0
CassandraWriteRequest	350	16	49467.0	1048	0.514330585001963	49467.0	1048	0.514330585001963	429.0	34	0.01668629760502552	462.0	0	0.0	462.0	0	0.0
CassandraWriteRequest	350	17	52465.0	1044	0.5123674911660777	52465.0	1044	0.5123674911660777	455.0	32	0.015704750687082842	490.0	0	0.0	490.0	0	0.0
CassandraWriteRequest	350	18	55463.0	1046	0.5133490380840204	55463.0	1046	0.5133490380840204	481.0	15	0.007361601884570082	518.0	0	0.0	518.0	0	0.0
CassandraWriteRequest	350	19	58461.0	1049	0.5148213584609345	58461.0	1049	0.5148213584609345	507.0	15	0.007361601884570082	546.0	0	0.0	546.0	0	0.0
CassandraWriteRequest	350	20	61459.0	986	0.48390263054574006	61459.0	969	0.4755594817432273	533.0	17	0.00834314880251276	574.0	0	0.0	574.0	0	0.0
CassandraWriteRequest	350	21	64457.0	1011	0.49617196702002353	64457.0	1014	0.49764428739693756	559.0	8	0.0039261876717707105	602.0	0	0.0	602.0	0	0.0
CassandraWriteRequest	350	22	67455.0	1022	0.5015704750687082	67455.0	1033	0.506968983117393	585.0	12	0.005889281507656066	630.0	0	0.0	630.0	0	0.0
CassandraWriteRequest	350	23	70453.0	1034	0.5074597565763643	70453.0	1027	0.504024342363565	611.0	11	0.005398508048684727	658.0	0	0.0	658.0	0	0.0
CassandraWriteRequest	350	24	73451.0	1018	0.4996073812328229	73451.0	1028	0.5045151158225363	637.0	3	0.0014723203769140165	686.0	0	0.0	686.0	0	0.0
CassandraWriteRequest	350	25	76449.0	1045	0.512858264625049	76449.0	1045	0.512858264625049	663.0	1	4.907734589713388E-4	714.0	0	0.0	714.0	0	0.0
CassandraWriteRequest	350	26	79447.0	1048	0.514330585001963	79447.0	1048	0.514330585001963	689.0	0	0.0	742.0	0	0.0	742.0	0	0.0
CassandraWriteRequest	350	27	82445.0	1039	0.5099136238712211	82445.0	1036	0.508441303494307	715.0	0	0.0	770.0	0	0.0	770.0	0	0.0
CassandraWriteRequest	350	28	85443.0	1042	0.511385944248135	85443.0	1044	0.5123674911660777	741.0	0	0.0	798.0	0	0.0	798.0	0	0.0
CassandraWriteRequest	350	29	88441.0	991	0.48635649784059676	88441.0	950	0.46623478602277185	767.0	0	0.0	826.0	0	0.0	826.0	0	0.0
CassandraWriteRequest	350	30	91439.0	1000	0.49077345897133884	91439.0	1041	0.5108951707891637	793.0	0	0.0	854.0	0	0.0	854.0	0	0.0
CassandraWriteRequest	350	31	94437.0	1033	0.506968983117393	94437.0	1033	0.506968983117393	819.0	0	0.0	882.0	0	0.0	882.0	0	0.0
