'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	300	0	1499.0	256	0.14604203272254296	1499.0	0	0.0	15.5	158094	90.18894187983479	16.0	175292	100.0	16.0	175292	100.0
CassandraWriteRequest	300	1	4497.0	44	0.025100974374187072	4497.0	104	0.059329575793533075	46.5	9071	5.174794057914793	48.0	0	0.0	48.0	0	0.0
CassandraWriteRequest	300	2	7495.0	645	0.3679574652579696	7495.0	841	0.4797708965611665	77.5	3054	1.7422358122447117	80.0	0	0.0	80.0	0	0.0
CassandraWriteRequest	300	3	10493.0	887	0.5060128243159985	10493.0	887	0.5060128243159985	108.5	1642	0.9367227255094357	112.0	0	0.0	112.0	0	0.0
CassandraWriteRequest	300	4	13491.0	897	0.5117175912192228	13491.0	896	0.5111471145289004	139.5	994	0.5670538301804988	144.0	0	0.0	144.0	0	0.0
CassandraWriteRequest	300	5	16489.0	892	0.5088652077676106	16489.0	891	0.5082947310772882	170.5	579	0.33030600369668894	176.0	0	0.0	176.0	0	0.0
CassandraWriteRequest	300	6	19487.0	888	0.5065833010063209	19487.0	887	0.5060128243159985	201.5	456	0.26013737078702964	208.0	0	0.0	208.0	0	0.0
CassandraWriteRequest	300	7	22485.0	889	0.5071537776966433	22485.0	892	0.5088652077676106	232.5	358	0.20423065513543118	240.0	0	0.0	240.0	0	0.0
CassandraWriteRequest	300	8	25483.0	900	0.5134290212901901	25483.0	900	0.5134290212901901	263.5	243	0.13862583574835133	272.0	0	0.0	272.0	0	0.0
CassandraWriteRequest	300	9	28481.0	900	0.5134290212901901	28481.0	900	0.5134290212901901	294.5	201	0.11466581475480912	304.0	0	0.0	304.0	0	0.0
CassandraWriteRequest	300	10	31479.0	898	0.5122880679095452	31479.0	760	0.4335622846450494	325.5	140	0.07986673664514068	336.0	0	0.0	336.0	0	0.0
CassandraWriteRequest	300	11	34477.0	751	0.4284279944321475	34477.0	889	0.5071537776966433	356.5	75	0.04278575177418251	368.0	0	0.0	368.0	0	0.0
CassandraWriteRequest	300	12	37475.0	897	0.5117175912192228	37475.0	891	0.5082947310772882	387.5	62	0.03536955479999087	400.0	0	0.0	400.0	0	0.0
CassandraWriteRequest	300	13	40473.0	885	0.5048718709353536	40473.0	889	0.5071537776966433	418.5	34	0.019396207470962736	432.0	0	0.0	432.0	0	0.0
CassandraWriteRequest	300	14	43471.0	893	0.5094356844579331	43471.0	894	0.5100061611482555	449.5	16	0.009127627045158935	464.0	0	0.0	464.0	0	0.0
CassandraWriteRequest	300	15	46469.0	774	0.4415489583095635	46469.0	775	0.44211943499988593	480.5	8	0.0045638135225794674	496.0	0	0.0	496.0	0	0.0
CassandraWriteRequest	300	16	49467.0	900	0.5134290212901901	49467.0	900	0.5134290212901901	511.5	5	0.002852383451612167	528.0	0	0.0	528.0	0	0.0
CassandraWriteRequest	300	17	52465.0	900	0.5134290212901901	52465.0	900	0.5134290212901901	542.5	1	5.704766903224334E-4	560.0	0	0.0	560.0	0	0.0
CassandraWriteRequest	300	18	55463.0	900	0.5134290212901901	55463.0	900	0.5134290212901901	573.5	3	0.0017114300709673003	592.0	0	0.0	592.0	0	0.0
CassandraWriteRequest	300	19	58461.0	900	0.5134290212901901	58461.0	900	0.5134290212901901	604.5	0	0.0	624.0	0	0.0	624.0	0	0.0
CassandraWriteRequest	300	20	61459.0	883	0.5037309175547087	61459.0	880	0.5020194874837414	635.5	0	0.0	656.0	0	0.0	656.0	0	0.0
CassandraWriteRequest	300	21	64457.0	885	0.5048718709353536	64457.0	884	0.5043013942450312	666.5	0	0.0	688.0	0	0.0	688.0	0	0.0
CassandraWriteRequest	300	22	67455.0	879	0.501449010793419	67455.0	881	0.5025899641740639	697.5	0	0.0	720.0	0	0.0	720.0	0	0.0
CassandraWriteRequest	300	23	70453.0	882	0.5031604408643863	70453.0	883	0.5037309175547087	728.5	0	0.0	752.0	0	0.0	752.0	0	0.0
CassandraWriteRequest	300	24	73451.0	883	0.5037309175547087	73451.0	878	0.5008785341030966	759.5	0	0.0	784.0	0	0.0	784.0	0	0.0
CassandraWriteRequest	300	25	76449.0	882	0.5031604408643863	76449.0	885	0.5048718709353536	790.5	0	0.0	816.0	0	0.0	816.0	0	0.0
CassandraWriteRequest	300	26	79447.0	897	0.5117175912192228	79447.0	899	0.5128585445998677	821.5	0	0.0	848.0	0	0.0	848.0	0	0.0
CassandraWriteRequest	300	27	82445.0	890	0.5077242543869658	82445.0	883	0.5037309175547087	852.5	0	0.0	880.0	0	0.0	880.0	0	0.0
CassandraWriteRequest	300	28	85443.0	883	0.5037309175547087	85443.0	870	0.49631472058051707	883.5	0	0.0	912.0	0	0.0	912.0	0	0.0
CassandraWriteRequest	300	29	88441.0	836	0.47691851310955435	88441.0	847	0.4831937567031011	914.5	0	0.0	944.0	0	0.0	944.0	0	0.0
CassandraWriteRequest	300	30	91439.0	872	0.49745567396116197	91439.0	877	0.5003080574127741	945.5	0	0.0	976.0	0	0.0	976.0	0	0.0
CassandraWriteRequest	300	31	94437.0	889	0.5071537776966433	94437.0	894	0.5100061611482555	976.5	0	0.0	1008.0	0	0.0	1008.0	0	0.0
CassandraWriteRequest	300	32	97435.0	896	0.5111471145289004	97435.0	895	0.5105766378385779	1007.5	0	0.0	1040.0	0	0.0	1040.0	0	0.0
CassandraWriteRequest	300	33	100433.0	899	0.5128585445998677	100433.0	900	0.5134290212901901	1038.5	0	0.0	1072.0	0	0.0	1072.0	0	0.0
CassandraWriteRequest	300	34	103431.0	897	0.5117175912192228	103431.0	897	0.5117175912192228	1069.5	0	0.0	1104.0	0	0.0	1104.0	0	0.0
CassandraWriteRequest	300	35	106429.0	898	0.5122880679095452	106429.0	898	0.5122880679095452	1100.5	0	0.0	1136.0	0	0.0	1136.0	0	0.0
CassandraWriteRequest	300	36	109427.0	900	0.5134290212901901	109427.0	900	0.5134290212901901	1131.5	0	0.0	1168.0	0	0.0	1168.0	0	0.0
CassandraWriteRequest	300	37	112425.0	900	0.5134290212901901	112425.0	900	0.5134290212901901	1162.5	0	0.0	1200.0	0	0.0	1200.0	0	0.0
CassandraWriteRequest	300	38	115423.0	893	0.5094356844579331	115423.0	892	0.5088652077676106	1193.5	0	0.0	1232.0	0	0.0	1232.0	0	0.0
CassandraWriteRequest	300	39	118421.0	894	0.5100061611482555	118421.0	894	0.5100061611482555	1224.5	0	0.0	1264.0	0	0.0	1264.0	0	0.0
CassandraWriteRequest	300	40	121419.0	893	0.5094356844579331	121419.0	888	0.5065833010063209	1255.5	0	0.0	1296.0	0	0.0	1296.0	0	0.0
CassandraWriteRequest	300	41	124417.0	836	0.47691851310955435	124417.0	842	0.48034137325148896	1286.5	0	0.0	1328.0	0	0.0	1328.0	0	0.0
CassandraWriteRequest	300	42	127415.0	900	0.5134290212901901	127415.0	900	0.5134290212901901	1317.5	0	0.0	1360.0	0	0.0	1360.0	0	0.0
CassandraWriteRequest	300	43	130413.0	900	0.5134290212901901	130413.0	900	0.5134290212901901	1348.5	0	0.0	1392.0	0	0.0	1392.0	0	0.0
CassandraWriteRequest	300	44	133411.0	900	0.5134290212901901	133411.0	895	0.5105766378385779	1379.5	0	0.0	1424.0	0	0.0	1424.0	0	0.0
CassandraWriteRequest	300	45	136409.0	889	0.5071537776966433	136409.0	886	0.505442347625676	1410.5	0	0.0	1456.0	0	0.0	1456.0	0	0.0
CassandraWriteRequest	300	46	139407.0	881	0.5025899641740639	139407.0	881	0.5025899641740639	1441.5	0	0.0	1488.0	0	0.0	1488.0	0	0.0
