13:22:24;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:30;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:31;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:33;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:34;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:35;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:36;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:37;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:38;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:39;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;871
13:22:40;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Pending;2020-05-17T13:22:40.000Z;null;null;True;PodScheduled;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:42;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Pending;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:43;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Pending;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:44;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Pending;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:45;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:46;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:47;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:48;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;null
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:49;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:50;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:52;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:53;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:54;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:55;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:56;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:57;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:58;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:22:59;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:23:00;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
experiment-controller-0;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mongo-db-747df89945-xz65t;0.0;Running;2020-05-17T13:17:01.000Z;null;null;True;Initialized;null
mt-api-v1-5b869d4fb4-pj7w9;871.0;Running;2020-05-17T13:17:22.000Z;null;null;True;Initialized;null
mt-api-v2-5d8fd6f8b-k84kd;0.0;Running;2020-05-17T13:17:23.000Z;null;null;True;Initialized;2020-05-17T13:23:19.000Z
mt-api-v2-69777779b-5r8qd;871.0;Running;2020-05-17T13:22:40.000Z;null;null;True;Initialized;null
postgresdb-68bc9dffd7-dplq2;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
upgradeplanner-58cbb7b9c6-wf27h;0.0;Running;2020-05-17T13:17:00.000Z;null;null;True;Initialized;null
total;1742
13:23:02;CPU requests;phase;lastTransitionTime;message;reason;status;type;deletionTimeStamp
