'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
login	45	0	754.0	45	2.3207839092315625	754.0	9	0.46415678184631254	16.5	0	0.0	3.0	1939	100.0	3.0	1939	100.0
login	45	1	2262.0	0	0.0	2262.0	10	0.5157297576070139	49.5	0	0.0	9.0	0	0.0	9.0	0	0.0
login	45	2	3770.0	0	0.0	3770.0	16	0.8251676121712223	82.5	1	0.05157297576070139	15.0	0	0.0	15.0	0	0.0
login	45	3	5278.0	0	0.0	5278.0	10	0.5157297576070139	115.5	2	0.10314595152140278	21.0	0	0.0	21.0	0	0.0
login	45	4	6786.0	45	2.3207839092315625	6786.0	3	0.15471892728210418	148.5	1	0.05157297576070139	27.0	0	0.0	27.0	0	0.0
login	45	5	8294.0	0	0.0	8294.0	12	0.6188757091284167	181.5	0	0.0	33.0	0	0.0	33.0	0	0.0
login	45	6	9802.0	0	0.0	9802.0	10	0.5157297576070139	214.5	0	0.0	39.0	0	0.0	39.0	0	0.0
login	45	7	11310.0	0	0.0	11310.0	11	0.5673027333677153	247.5	1	0.05157297576070139	45.0	0	0.0	45.0	0	0.0
login	45	8	12818.0	0	0.0	12818.0	9	0.46415678184631254	280.5	1	0.05157297576070139	51.0	0	0.0	51.0	0	0.0
login	45	9	14326.0	45	2.3207839092315625	14326.0	2	0.10314595152140278	313.5	3	0.15471892728210418	57.0	0	0.0	57.0	0	0.0
login	45	10	15834.0	0	0.0	15834.0	12	0.6188757091284167	346.5	5	0.25786487880350695	63.0	0	0.0	63.0	0	0.0
login	45	11	17342.0	0	0.0	17342.0	15	0.7735946364105208	379.5	8	0.4125838060856111	69.0	0	0.0	69.0	0	0.0
login	45	12	18850.0	0	0.0	18850.0	9	0.46415678184631254	412.5	13	0.6704486848891181	75.0	0	0.0	75.0	0	0.0
login	45	13	20358.0	0	0.0	20358.0	7	0.3610108303249097	445.5	6	0.30943785456420836	81.0	0	0.0	81.0	0	0.0
login	45	14	21866.0	45	2.3207839092315625	21866.0	8	0.4125838060856111	478.5	9	0.46415678184631254	87.0	0	0.0	87.0	0	0.0
login	45	15	23374.0	0	0.0	23374.0	11	0.5673027333677153	511.5	11	0.5673027333677153	93.0	0	0.0	93.0	0	0.0
login	45	16	24882.0	0	0.0	24882.0	15	0.7735946364105208	544.5	8	0.4125838060856111	99.0	0	0.0	99.0	0	0.0
login	45	17	26390.0	0	0.0	26390.0	11	0.5673027333677153	577.5	20	1.0314595152140278	105.0	0	0.0	105.0	0	0.0
login	45	18	27898.0	45	2.3207839092315625	27898.0	2	0.10314595152140278	610.5	11	0.5673027333677153	111.0	0	0.0	111.0	0	0.0
login	45	19	29406.0	0	0.0	29406.0	11	0.5673027333677153	643.5	9	0.46415678184631254	117.0	0	0.0	117.0	0	0.0
login	45	20	30914.0	0	0.0	30914.0	10	0.5157297576070139	676.5	9	0.46415678184631254	123.0	0	0.0	123.0	0	0.0
